ID,sentence,reference_Id
Q12_28_018,而省潘郎道六年，移府治于潘切道，兼理禾多縣，設爲縣。,"[""[[145, 0], [205, 0], [205, 1587], [145, 1587]]"", ""[[910, 0], [975, 0], [975, 1601], [910, 1601]]"", ""[[850, 0], [910, 0], [910, 1601], [850, 1601]]""]"
Q12_29_019,其安福別省潘切麻離庸諧三道，八年改該簿記錄爲協鎭參協。,"[""[[466, 0], [533, 0], [533, 1601], [466, 1601]]"", ""[[403, 0], [466, 0], [466, 1601], [403, 1601]]"", ""[[277, 0], [340, 0], [340, 1601], [277, 1601]]"", ""[[67, 0], [147, 0], [147, 1601], [67, 1601]]""]"
Q12_30_020,十三年，省順城鎭號，分設寧順、咸順二府，增設綏豐、綿定二縣。,"[""[[958, 0], [1035, 0], [1035, 1594], [958, 1594]]"", ""[[641, 0], [707, 0], [707, 1594], [641, 1594]]"", ""[[329, 0], [388, 0], [388, 1594], [329, 1594]]"", ""[[790, 0], [852, 0], [852, 1593], [790, 1593]]"", ""[[659, 0], [722, 0], [722, 1593], [659, 1593]]"", ""[[280, 0], [343, 0], [343, 1593], [280, 1593]]"", ""[[211, 0], [280, 0], [280, 1593], [211, 1593]]"", ""[[148, 0], [211, 0], [211, 1593], [148, 1593]]""]"
Q12_31_021,安福縣自麻布江至落自慶和界，至麻布江爲綏豐縣屬寧順府；自游江至庸諧江，為未多縣；自庸諧江至邊和界，爲綏定縣屬咸順，改爲平順省。,"[""[[62, 0], [148, 0], [148, 1593], [62, 1593]]"", ""[[952, 0], [1033, 0], [1033, 1575], [952, 1575]]"", ""[[769, 0], [827, 0], [827, 1575], [769, 1575]]"", ""[[639, 0], [701, 0], [701, 1575], [639, 1575]]"", ""[[571, 0], [639, 0], [639, 1575], [571, 1575]]""]"
Q12_32_022,始置順慶巡撫，又置布按彥司，以巡撫領布政事。,"[""[[446, 0], [511, 0], [511, 1575], [446, 1575]]""]"
Q12_32_023,嗣德七年，改綏定縣為綏理縣。,"[""[[194, 0], [255, 0], [255, 1575], [194, 1575]]"", ""[[789, 0], [851, 0], [851, 1574], [789, 1574]]""]"
Q12_33_024,同慶三年，摘寧順府隸八慶和省，以屬綏豐縣之富貴總七社村：富貴、慈山（慈善）、山海、儒林、盛德、業樂，與屬禾多縣之秀茶、寧加二總併歸該府。,"[""[[789, 0], [851, 0], [851, 1574], [789, 1574]]"", ""[[270, 0], [341, 0], [341, 1574], [270, 1574]]"", ""[[207, 0], [270, 0], [270, 1574], [207, 1574]]"", ""[[64, 0], [143, 0], [143, 1574], [64, 1574]]"", ""[[955, 0], [1038, 0], [1038, 1601], [955, 1601]]"", ""[[892, 0], [955, 0], [955, 1601], [892, 1601]]"", ""[[828, 0], [892, 0], [892, 1601], [828, 1601]]""]"
Q12_34_025,晉台其原屬寧順府之綜豐縣隸茂泰十二，歸成順府，仍由本省管治。,"[""[[449, 0], [513, 0], [513, 1601], [449, 1601]]"", ""[[199, 0], [253, 0], [253, 1601], [199, 1601]]"", ""[[911, 0], [975, 0], [975, 1600], [911, 1600]]"", ""[[854, 0], [911, 0], [911, 1600], [854, 1600]]"", ""[[791, 0], [854, 0], [854, 1600], [791, 1600]]""]"
Q12_35_026,雍正一年，新設綏理土縣。,"[""[[663, 0], [725, 0], [725, 1600], [663, 1600]]"", ""[[404, 0], [466, 0], [466, 1600], [404, 1600]]"", ""[[338, 0], [404, 0], [404, 1600], [338, 1600]]""]"
Q12_35_027,十六年，撤罷，以該縣農丞息香乙生圍系性靈縣。,"[""[[276, 0], [338, 0], [338, 1600], [276, 1600]]"", ""[[896, 0], [961, 0], [961, 1618], [896, 1618]]"", ""[[833, 0], [896, 0], [896, 1618], [833, 1618]]"", ""[[578, 0], [644, 0], [644, 1618], [578, 1618]]""]"
Q12_36_028,原屬仝飛上上七毛，又摘全犯上省之夷營府隸入平順省，今領寺二。,"[""[[578, 0], [644, 0], [644, 1618], [578, 1618]]"", ""[[260, 0], [322, 0], [322, 1618], [260, 1618]]"", ""[[199, 0], [260, 0], [260, 1618], [199, 1618]]"", ""[[852, 0], [913, 0], [913, 1616], [852, 1616]]"", ""[[730, 0], [792, 0], [792, 1616], [730, 1616]]"", ""[[662, 0], [730, 0], [730, 1616], [662, 1616]]"", ""[[534, 0], [599, 0], [599, 1616], [534, 1616]]""]"
Q12_37_029,咸順系王月二夷營，鼎王或頁寺，東西距二百七十八里，南北距四十辰龐月五里，東至綏豐縣界一百二十里，西至邊和。,"[""[[473, 0], [534, 0], [534, 1616], [473, 1616]]"", ""[[277, 0], [344, 0], [344, 1616], [277, 1616]]"", ""[[218, 0], [277, 0], [277, 1616], [218, 1616]]"", ""[[836, 0], [898, 0], [898, 1595], [836, 1595]]"", ""[[521, 0], [581, 0], [581, 1595], [521, 1595]]"", ""[[205, 0], [263, 0], [263, 1595], [205, 1595]]"", ""[[660, 0], [722, 0], [722, 1606], [660, 1606]]"", ""[[530, 0], [593, 0], [593, 1606], [530, 1606]]"", ""[[463, 0], [530, 0], [530, 1606], [463, 1606]]"", ""[[145, 0], [208, 0], [208, 1606], [145, 1606]]"", ""[[822, 0], [887, 0], [887, 1592], [822, 1592]]"", ""[[697, 0], [762, 0], [762, 1592], [697, 1592]]"", ""[[443, 0], [511, 0], [511, 1592], [443, 1592]]""]"
Q12_41_030,省福平縣界一百五十八里，南至海五里，北至蠻崗四十餘里。,"[""[[904, 0], [967, 0], [967, 1594], [904, 1594]]"", ""[[526, 0], [588, 0], [588, 1594], [526, 1594]]"", ""[[335, 0], [397, 0], [397, 1594], [335, 1594]]"", ""[[698, 0], [759, 0], [759, 1605], [698, 1605]]"", ""[[513, 0], [573, 0], [573, 1605], [513, 1605]]"", ""[[445, 0], [513, 0], [513, 1605], [445, 1605]]"", ""[[195, 0], [256, 0], [256, 1605], [195, 1605]]"", ""[[913, 0], [974, 0], [974, 1619], [913, 1619]]""]"
Q12_43_031,原平順府轄屬禾多縣，庸諸潘切麻離三道。,"[""[[794, 0], [853, 0], [853, 1619], [794, 1619]]"", ""[[663, 0], [726, 0], [726, 1619], [663, 1619]]""]"
Q12_43_032,初，府縣尚未設員，只設文武各一員管治而已。,"[""[[535, 0], [597, 0], [597, 1619], [535, 1619]]"", ""[[338, 0], [403, 0], [403, 1619], [338, 1619]]""]"
Q12_44_033,明命四年始置知府，六年移平順府於庸諸道，以知府兼理禾多縣。,"[""[[958, 0], [1036, 0], [1036, 1590], [958, 1590]]"", ""[[586, 0], [639, 0], [639, 1590], [586, 1590]]"", ""[[789, 0], [854, 0], [854, 1615], [789, 1615]]""]"
Q12_45_034,十三年改爲咸順府，兼理如初，又摘綏豐縣瀨溪以南之地設爲綏定縣，銅應縱縱蠟屬府統轄。,"[""[[407, 0], [475, 0], [475, 1615], [407, 1615]]"", ""[[348, 0], [407, 0], [407, 1615], [348, 1615]]"", ""[[152, 0], [218, 0], [218, 1615], [152, 1615]]"", ""[[953, 0], [1040, 0], [1040, 1605], [953, 1605]]""]"
Q12_46_035,嗣德十九年改兼理綏理縣，仍統轄禾多縣。,"[""[[827, 0], [888, 0], [888, 1605], [827, 1605]]"", ""[[574, 0], [636, 0], [636, 1605], [574, 1605]]"", ""[[322, 0], [382, 0], [382, 1605], [322, 1605]]"", ""[[909, 0], [971, 0], [971, 1605], [909, 1605]]""]"
Q12_47_036,同慶三年摘原屬寧順府之綏豐縣隸府管轄。,"[""[[534, 0], [595, 0], [595, 1605], [534, 1605]]"", ""[[343, 0], [404, 0], [404, 1605], [343, 1605]]""]"
Q12_48_037,成泰十三年析綏理縣二總辯見，分設牲靈安里累。,"[""[[897, 0], [959, 0], [959, 1579], [897, 1579]]"", ""[[832, 0], [897, 0], [897, 1579], [832, 1579]]"", ""[[768, 0], [832, 0], [832, 1579], [768, 1579]]"", ""[[647, 0], [706, 0], [706, 1579], [647, 1579]]"", ""[[329, 0], [391, 0], [391, 1579], [329, 1579]]""]"
Q12_48_038,東西距一百五十縣隸之，今領縣四彩退鼎五里。,"[""[[206, 0], [267, 0], [267, 1579], [206, 1579]]"", ""[[850, 0], [906, 0], [906, 1589], [850, 1589]]"", ""[[592, 0], [654, 0], [654, 1589], [592, 1589]]"", ""[[398, 0], [462, 0], [462, 1589], [398, 1589]]"", ""[[208, 0], [272, 0], [272, 1589], [208, 1589]]"", ""[[831, 0], [891, 0], [891, 1576], [831, 1576]]""]"
Q12_50_039,南北距四十里五里，東至禾多縣界九里，西至邊和省界首一百四十六里，南至海五里，北至山四十里。,"[""[[704, 0], [768, 0], [768, 1576], [704, 1576]]"", ""[[517, 0], [578, 0], [578, 1576], [517, 1576]]"", ""[[454, 0], [517, 0], [517, 1576], [454, 1576]]"", ""[[139, 0], [261, 0], [261, 1576], [139, 1576]]"", ""[[596, 0], [662, 0], [662, 1587], [596, 1587]]"", ""[[278, 0], [342, 0], [342, 1587], [278, 1587]]""]"
Q12_52_040,舊爲潘切麻離之地，明命十三年始設為綏定縣屬咸順府兼理。,"[""[[963, 0], [1041, 0], [1041, 1598], [963, 1598]]"", ""[[708, 0], [775, 0], [775, 1598], [708, 1598]]"", ""[[138, 0], [201, 0], [201, 1598], [138, 1598]]"", ""[[590, 0], [656, 0], [656, 1593], [590, 1593]]"", ""[[271, 0], [334, 0], [334, 1593], [271, 1593]]""]"
Q12_54_041,嗣德七年改今名，置縣員領總七村坊八十六。,"[""[[893, 0], [958, 0], [958, 1596], [893, 1596]]"", ""[[831, 0], [893, 0], [893, 1596], [831, 1596]]"", ""[[514, 0], [576, 0], [576, 1596], [514, 1596]]"", ""[[446, 0], [514, 0], [514, 1596], [446, 1596]]"", ""[[322, 0], [385, 0], [385, 1596], [322, 1596]]"", ""[[260, 0], [322, 0], [322, 1596], [260, 1596]]"", ""[[198, 0], [260, 0], [260, 1596], [198, 1596]]""]"
Q12_54_042,十九年省縣員屬府兼理，成泰十二年摘慶仁儲積二總插八。,"[""[[198, 0], [260, 0], [260, 1596], [198, 1596]]"", ""[[659, 0], [720, 0], [720, 1619], [659, 1619]]"", ""[[953, 0], [1041, 0], [1041, 1599], [953, 1599]]"", ""[[892, 0], [953, 0], [953, 1599], [892, 1599]]"", ""[[764, 0], [828, 0], [828, 1599], [764, 1599]]"", ""[[639, 0], [703, 0], [703, 1599], [639, 1599]]""]"
Q12_56_043,邊和省十三年摘甘湯銀渚二總隸性靈縣近，又摘農桑總插八性靈縣，現顧總二顧駿社村六未多系。,"[""[[574, 0], [639, 0], [639, 1599], [574, 1599]]"", ""[[384, 0], [447, 0], [447, 1599], [384, 1599]]"", ""[[134, 0], [199, 0], [199, 1599], [134, 1599]]"", ""[[912, 0], [983, 0], [983, 1614], [912, 1614]]"", ""[[792, 0], [854, 0], [854, 1614], [792, 1614]]"", ""[[726, 0], [792, 0], [792, 1614], [726, 1614]]"", ""[[399, 0], [468, 0], [468, 1614], [399, 1614]]""]"
Q12_57_044,東西距一百十六里，南北距十六才多累五十四里，東至海夾綏豐縣界十四里，西至殺理縣界一百二里，南至海十八里，北至蠻崗三十六里，舊潘。,"[""[[399, 0], [468, 0], [468, 1614], [399, 1614]]"", ""[[337, 0], [399, 0], [399, 1614], [337, 1614]]"", ""[[206, 0], [271, 0], [271, 1614], [206, 1614]]"", ""[[831, 0], [896, 0], [896, 1607], [831, 1607]]"", ""[[767, 0], [831, 0], [831, 1607], [767, 1607]]"", ""[[641, 0], [703, 0], [703, 1607], [641, 1607]]"", ""[[842, 0], [967, 0], [967, 1617], [842, 1617]]"", ""[[603, 0], [718, 0], [718, 1617], [603, 1617]]"", ""[[97, 0], [195, 0], [195, 1617], [97, 1617]]"", ""[[892, 0], [999, 0], [999, 1606], [892, 1606]]"", ""[[511, 0], [636, 0], [636, 1606], [511, 1606]]"", ""[[383, 0], [511, 0], [511, 1606], [383, 1606]]"", ""[[135, 0], [255, 0], [255, 1606], [135, 1606]]"", ""[[725, 0], [847, 0], [847, 1607], [725, 1607]]"", ""[[105, 0], [205, 0], [205, 1607], [105, 1607]]"", ""[[508, 0], [638, 0], [638, 1602], [508, 1602]]"", ""[[311, 0], [362, 0], [362, 1602], [311, 1602]]"", ""[[855, 0], [975, 0], [975, 1610], [855, 1610]]"", ""[[764, 0], [855, 0], [855, 1610], [764, 1610]]"", ""[[635, 0], [725, 0], [725, 1610], [635, 1610]]"", ""[[246, 0], [339, 0], [339, 1610], [246, 1610]]"", ""[[108, 0], [207, 0], [207, 1610], [108, 1610]]"", ""[[788, 0], [918, 0], [918, 1579], [788, 1579]]"", ""[[669, 0], [788, 0], [788, 1579], [669, 1579]]"", ""[[172, 0], [285, 0], [285, 1579], [172, 1579]]"", ""[[916, 0], [1007, 0], [1007, 1696], [916, 1696]]"", ""[[345, 0], [476, 0], [476, 1696], [345, 1696]]""]"
Q12_65_045,即地，本朝初置縣名，猶隸於營。,"[""[[205, 0], [345, 0], [345, 1696], [205, 1696]]""]"
Q12_65_046,明命四年始置縣員，六年屬平順府，兼理十三年析置寧順府，以游江以西至庸諧江屬禾多縣，由咸順府兼理。,"[""[[63, 0], [205, 0], [205, 1696], [63, 1696]]"", ""[[967, 0], [1077, 0], [1077, 1730], [967, 1730]]"", ""[[478, 0], [554, 0], [554, 1730], [478, 1730]]"", ""[[730, 0], [797, 0], [797, 1590], [730, 1590]]"", ""[[405, 0], [471, 0], [471, 1590], [405, 1590]]"", ""[[277, 0], [342, 0], [342, 1590], [277, 1590]]""]"
Q12_67_047,十九年復設知縣，由府統轄領漢蠻總十二社、村、坊、栅、鄰、邑、里二百八千按屬縣十二總，內稅蠻總八。,"[""[[212, 0], [277, 0], [277, 1590], [212, 1590]]"", ""[[911, 0], [974, 0], [974, 1618], [911, 1618]]"", ""[[713, 0], [778, 0], [778, 1618], [713, 1618]]"", ""[[587, 0], [654, 0], [654, 1618], [587, 1618]]"", ""[[331, 0], [394, 0], [394, 1618], [331, 1618]]"", ""[[918, 0], [983, 0], [983, 1601], [918, 1601]]"", ""[[733, 0], [798, 0], [798, 1601], [733, 1601]]"", ""[[662, 0], [733, 0], [733, 1601], [662, 1601]]"", ""[[274, 0], [338, 0], [338, 1601], [274, 1601]]""]"
Q12_70_048,原屬順城鎮，明命十三年始改隸內寧加總十二棚布遷總十六魏秀茶總二十樹營文總十七柵茶囊總十七柵夷莊總十九稱精足總十九楞登加繼七柵，共一百二十七柵。,"[""[[960, 0], [1050, 0], [1050, 1565], [960, 1565]]"", ""[[771, 0], [894, 0], [894, 1565], [771, 1565]]"", ""[[705, 0], [771, 0], [771, 1565], [705, 1565]]""]"
Q12_70_049,迨同慶元年增設土縣摘寧河遵敎二總屬焉，三年又摘秀茶寧加二總歸寧順府永安牕之龍山石龍慶善等社、村割交咸順府兼理。,"[""[[705, 0], [771, 0], [771, 1565], [705, 1565]]"", ""[[642, 0], [705, 0], [705, 1565], [642, 1565]]"", ""[[319, 0], [383, 0], [383, 1565], [319, 1565]]"", ""[[195, 0], [261, 0], [261, 1565], [195, 1565]]"", ""[[134, 0], [195, 0], [195, 1565], [134, 1565]]"", ""[[663, 0], [731, 0], [731, 1579], [663, 1579]]"", ""[[273, 0], [337, 0], [337, 1579], [273, 1579]]""]"
Q12_71_050,成泰十三年設夷營府，十七年再摘盛安村交咸順府兼理。,"[""[[63, 0], [144, 0], [144, 1579], [63, 1579]]"", ""[[887, 0], [952, 0], [952, 1578], [887, 1578]]"", ""[[698, 0], [758, 0], [758, 1578], [698, 1578]]"", ""[[508, 0], [568, 0], [568, 1578], [508, 1578]]"", ""[[374, 0], [437, 0], [437, 1578], [374, 1578]]"", ""[[247, 0], [374, 0], [374, 1578], [247, 1578]]"", ""[[123, 0], [247, 0], [247, 1578], [123, 1578]]""]"
Q12_73_051,茲現領總二村，大多上系東西距倣一百五十里，社六十八才多累。,"[""[[667, 0], [783, 0], [783, 1470], [667, 1470]]"", ""[[426, 0], [547, 0], [547, 1470], [426, 1470]]"", ""[[647, 0], [771, 0], [771, 1580], [647, 1580]]"", ""[[389, 0], [519, 0], [519, 1580], [389, 1580]]"", ""[[262, 0], [349, 0], [349, 1580], [262, 1580]]"", ""[[144, 0], [203, 0], [203, 1580], [144, 1580]]"", ""[[596, 0], [727, 0], [727, 1587], [596, 1587]]"", ""[[213, 0], [342, 0], [342, 1587], [213, 1587]]""]"
Q12_77_052,南北地勢廣漠，里數未詳。,"[""[[105, 0], [213, 0], [213, 1587], [105, 1587]]"", ""[[762, 0], [890, 0], [890, 1580], [762, 1580]]""]"
Q12_78_053,舊本禾多緩豐二縣交界之地，同慶元年摘禾多縣之寧河遵敎二總，殺豐縣之綏靖羅栢二總設為禾多土縣，成泰十七年又摘寧順道之該加茶囊二總來隸之。,"[""[[512, 0], [636, 0], [636, 1580], [512, 1580]]"", ""[[197, 0], [257, 0], [257, 1580], [197, 1580]]"", ""[[800, 0], [860, 0], [860, 1607], [800, 1607]]"", ""[[538, 0], [603, 0], [603, 1607], [538, 1607]]"", ""[[472, 0], [538, 0], [538, 1607], [472, 1607]]"", ""[[279, 0], [344, 0], [344, 1607], [279, 1607]]"", ""[[211, 0], [279, 0], [279, 1607], [211, 1607]]"", ""[[780, 0], [844, 0], [844, 1606], [780, 1606]]"", ""[[653, 0], [718, 0], [718, 1606], [653, 1606]]"", ""[[589, 0], [653, 0], [653, 1606], [589, 1606]]"", ""[[527, 0], [589, 0], [589, 1606], [527, 1606]]""]"
Q12_80_054,今領總六，均是土民及蠻禍。,"[""[[141, 0], [265, 0], [265, 1606], [141, 1606]]""]"
Q12_80_055,其縣員以土僧為安豐聚之吏，隸併用土人社、村、邑、戶共五百豐，見東西距六十七里，南北距三十三里，東至安福縣界五十一里，西至。,"[""[[141, 0], [265, 0], [265, 1606], [141, 1606]]"", ""[[541, 0], [605, 0], [605, 1594], [541, 1594]]"", ""[[345, 0], [473, 0], [473, 1594], [345, 1594]]"", ""[[910, 0], [1015, 0], [1015, 1592], [910, 1592]]"", ""[[527, 0], [653, 0], [653, 1592], [527, 1592]]"", ""[[603, 0], [671, 0], [671, 1600], [603, 1600]]"", ""[[538, 0], [603, 0], [603, 1600], [538, 1600]]"", ""[[472, 0], [538, 0], [538, 1600], [472, 1600]]"", ""[[408, 0], [472, 0], [472, 1600], [408, 1600]]"", ""[[345, 0], [408, 0], [408, 1600], [345, 1600]]"", ""[[282, 0], [345, 0], [345, 1600], [282, 1600]]"", ""[[955, 0], [1032, 0], [1032, 1594], [955, 1594]]"", ""[[633, 0], [700, 0], [700, 1594], [633, 1594]]"", ""[[510, 0], [633, 0], [633, 1594], [510, 1594]]"", ""[[188, 0], [252, 0], [252, 1594], [188, 1594]]""]"
Q12_85_056,禾多縣界十六里，南至海八里，北至蠻周二十五里。,"[""[[862, 0], [916, 0], [916, 1588], [862, 1588]]"", ""[[795, 0], [862, 0], [862, 1588], [795, 1588]]"", ""[[665, 0], [728, 0], [728, 1588], [665, 1588]]"", ""[[465, 0], [533, 0], [533, 1588], [465, 1588]]"", ""[[338, 0], [402, 0], [402, 1588], [338, 1588]]"", ""[[275, 0], [338, 0], [338, 1588], [275, 1588]]"", ""[[56, 0], [141, 0], [141, 1588], [56, 1588]]"", ""[[778, 0], [844, 0], [844, 1580], [778, 1580]]"", ""[[716, 0], [778, 0], [778, 1580], [716, 1580]]"", ""[[327, 0], [391, 0], [391, 1580], [327, 1580]]"", ""[[909, 0], [972, 0], [972, 1593], [909, 1593]]""]"
Q12_87_057,舊本潘郎以西之地，本朝初設安福縣，明命十三年始折麻布江以西之地置為縣名，隸寧順府統轄。,"[""[[524, 0], [598, 0], [598, 1593], [524, 1593]]"", ""[[327, 0], [458, 0], [458, 1593], [327, 1593]]"", ""[[56, 0], [132, 0], [132, 1593], [56, 1593]]"", ""[[774, 0], [839, 0], [839, 1598], [774, 1598]]"", ""[[582, 0], [646, 0], [646, 1598], [582, 1598]]"", ""[[856, 0], [919, 0], [919, 1601], [856, 1601]]"", ""[[535, 0], [600, 0], [600, 1601], [535, 1601]]"", ""[[470, 0], [535, 0], [535, 1601], [470, 1601]]""]"
