ID,sentence,reference_Id
Q3_3_038,興祖第六子也，乙未初從駕幸一映，嘉定嘗從征伐，癸卯西山八寇，我兵失利，一出奔富國島，賊陷壘石嶼，公爲賊所獲，罵賊不屈。,"[""[[1750, 0], [1812, 0], [1812, 1758], [1750, 1758]]"", ""[[1693, 0], [1750, 0], [1750, 1758], [1693, 1758]]"", ""[[1637, 0], [1693, 0], [1693, 1758], [1637, 1758]]"", ""[[1576, 0], [1637, 0], [1637, 1758], [1576, 1758]]""]"
Q3_3_039,遇害，贈錦衣掌衛该奇，嘉隆四年追贈太保國公，諡忠愍。,"[""[[1576, 0], [1637, 0], [1637, 1758], [1576, 1758]]"", ""[[1523, 0], [1576, 0], [1576, 1758], [1523, 1758]]""]"
Q3_3_040,五年從祀太廟，十三年加贈襄公。,"[""[[1523, 0], [1576, 0], [1576, 1758], [1523, 1758]]"", ""[[1464, 0], [1523, 0], [1523, 1758], [1464, 1758]]""]"
Q3_3_041,明命五年改從祀一世廟，十二年追封年上掌營尊室洮之子。,"[""[[1464, 0], [1523, 0], [1523, 1758], [1464, 1758]]"", ""[[1414, 0], [1464, 0], [1464, 1758], [1414, 1758]]""]"
Q3_3_042,也有房一堂民堂堂務務堂務務務創與太尊。,"[""[[1414, 0], [1464, 0], [1464, 1758], [1414, 1758]]"", ""[[1340, 0], [1414, 0], [1414, 1758], [1340, 1758]]"", ""[[1191, 0], [1245, 0], [1245, 1758], [1191, 1758]]"", ""[[1082, 0], [1137, 0], [1137, 1758], [1082, 1758]]""]"
Q3_3_043,即位，遷廣平水營參將。,"[""[[807, 0], [862, 0], [862, 1758], [807, 1758]]"", ""[[693, 0], [749, 0], [749, 1758], [693, 1758]]"", ""[[632, 0], [693, 0], [693, 1758], [632, 1758]]""]"
Q3_3_044,壯至修軍器，訓士卒，子邊備益嚴。,"[""[[632, 0], [693, 0], [693, 1758], [632, 1758]]"", ""[[237, 0], [294, 0], [294, 1758], [237, 1758]]""]"
Q3_4_045,丙申，從阮有進取，父安與阮久喬率舟師攻鄭水兵於丹崖海口，大破之。,"[""[[1479, 0], [1603, 0], [1603, 1739], [1479, 1739]]"", ""[[1185, 0], [1305, 0], [1305, 1739], [1185, 1739]]"", ""[[754, 0], [852, 0], [852, 1739], [754, 1739]]"", ""[[573, 0], [714, 0], [714, 1739], [573, 1739]]"", ""[[375, 0], [526, 0], [526, 1739], [375, 1739]]"", ""[[128, 0], [237, 0], [237, 1739], [128, 1739]]""]"
Q3_5_046,丙午陞舊營鎮守，尋拿巨辭太保尊室河之于也一陞掌營郡章。,"[""[[1694, 0], [1743, 0], [1743, 1739], [1694, 1739]]"", ""[[1635, 0], [1694, 0], [1694, 1739], [1635, 1739]]"", ""[[1361, 0], [1418, 0], [1418, 1739], [1361, 1739]]"", ""[[1088, 0], [1141, 0], [1141, 1739], [1088, 1739]]"", ""[[813, 0], [867, 0], [867, 1739], [813, 1739]]"", ""[[701, 0], [761, 0], [761, 1739], [701, 1739]]"", ""[[479, 0], [538, 0], [538, 1739], [479, 1739]]"", ""[[372, 0], [421, 0], [421, 1739], [372, 1739]]"", ""[[1731, 0], [1859, 0], [1859, 1758], [1731, 1758]]""]"
Q3_6_047,官崔以軍功歷官掌奇熙尊。,"[""[[1503, 0], [1581, 0], [1581, 1758], [1503, 1758]]"", ""[[1391, 0], [1503, 0], [1503, 1758], [1391, 1758]]""]"
Q3_6_048,庚申七年，鄭人來侵，衛率兵御之，鄭兵不能近。,"[""[[1391, 0], [1503, 0], [1503, 1758], [1391, 1758]]"", ""[[1292, 0], [1391, 0], [1391, 1758], [1292, 1758]]"", ""[[1077, 0], [1177, 0], [1177, 1758], [1077, 1758]]""]"
Q3_6_049,丙辰十四年，鄭人又來侵，遣其將阮啟列簾一於日麗江北，衛率步兵尊室忠率水兵策應。,"[""[[1077, 0], [1177, 0], [1177, 1758], [1077, 1758]]"", ""[[806, 0], [885, 0], [885, 1758], [806, 1758]]""]"
Q3_6_050,一鄭兵犯衛陣，衛令發大礮擊之，鄭兵辟易。,"[""[[692, 0], [760, 0], [760, 1758], [692, 1758]]"", ""[[518, 0], [575, 0], [575, 1758], [518, 1758]]"", ""[[115, 0], [243, 0], [243, 1758], [115, 1758]]"", ""[[1383, 0], [1494, 0], [1494, 1755], [1383, 1755]]""]"
Q3_7_051,尊室忠率兵乘潮逼啓營，鄭兵驚潰，死者甚衆。,"[""[[1320, 0], [1383, 0], [1383, 1755], [1320, 1755]]"", ""[[1019, 0], [1105, 0], [1105, 1755], [1019, 1755]]"", ""[[683, 0], [772, 0], [772, 1755], [683, 1755]]"", ""[[412, 0], [527, 0], [527, 1755], [412, 1755]]""]"
Q3_8_052,一衛有將才，仗節專征，多著勞績，官至掌營。,"[""[[1745, 0], [1800, 0], [1800, 1755], [1745, 1755]]""]"
Q3_8_053,衛弟宣初授該奇，累遷掌奇熙尊。,"[""[[1632, 0], [1687, 0], [1687, 1755], [1632, 1755]]"", ""[[1578, 0], [1632, 0], [1632, 1755], [1578, 1755]]""]"
Q3_8_054,庚申七年，逆洽澤反，宣管先鋒兵討之，洽等敗。,"[""[[1521, 0], [1578, 0], [1578, 1755], [1521, 1755]]""]"
Q3_8_055,神尊嗣位，陞廣南鎮守。,"[""[[1413, 0], [1466, 0], [1466, 1755], [1413, 1755]]"", ""[[1304, 0], [1359, 0], [1359, 1755], [1304, 1755]]""]"
Q3_8_056,漢反築俱低壘為固守計，宣走。,[]
Q3_8_057,宣追擒以獻，引兵從間道直擣廣南，焚其耦，擒漢送京。,"[""[[865, 0], [912, 0], [912, 1755], [865, 1755]]"", ""[[584, 0], [642, 0], [642, 1755], [584, 1755]]""]"
Q3_8_058,宣智勇過人，料敵制勝，兩平內難，兵機神速，戰亂成功，人服言軍懿公尊室昱之子，也有其將畧雲鳥印，智勇善用兵，初從睿尊幸嘉定，率兵討。,"[""[[354, 0], [414, 0], [414, 1755], [354, 1755]]"", ""[[181, 0], [240, 0], [240, 1755], [181, 1755]]"", ""[[1753, 0], [1813, 0], [1813, 1755], [1753, 1755]]"", ""[[1479, 0], [1531, 0], [1531, 1755], [1479, 1755]]"", ""[[1205, 0], [1304, 0], [1304, 1755], [1205, 1755]]"", ""[[1146, 0], [1205, 0], [1205, 1755], [1146, 1755]]"", ""[[758, 0], [813, 0], [813, 1755], [758, 1755]]"", ""[[586, 0], [668, 0], [668, 1755], [586, 1755]]"", ""[[421, 0], [473, 0], [473, 1755], [421, 1755]]""]"
Q3_9_059,賊以功授左軍營少傅邵公西里堂房上，戈大果巳文參累攻不克，退據巴淶。,"[""[[421, 0], [473, 0], [473, 1755], [421, 1755]]"", ""[[365, 0], [421, 0], [421, 1755], [365, 1755]]"", ""[[1735, 0], [1807, 0], [1807, 1735], [1735, 1735]]"", ""[[1576, 0], [1627, 0], [1627, 1735], [1576, 1735]]"", ""[[1414, 0], [1466, 0], [1466, 1735], [1414, 1735]]"", ""[[1302, 0], [1357, 0], [1357, 1735], [1302, 1735]]""]"
Q3_9_060,戊申攻回鑾，進次美籠。,[]
Q3_10_061,暉與前軍黎文勺築堡防守，陸則員與乃貝中才交貞子戈守掌奇耀，復進兵炭籠。,"[""[[1190, 0], [1250, 0], [1250, 1735], [1190, 1735]]"", ""[[1082, 0], [1136, 0], [1136, 1735], [1082, 1735]]"", ""[[862, 0], [913, 0], [913, 1735], [862, 1735]]"", ""[[587, 0], [662, 0], [662, 1735], [587, 1735]]"", ""[[477, 0], [530, 0], [530, 1735], [477, 1735]]""]"
Q3_10_062,望梯工一鍾定一書，眞定將士兵民諸律一務。,"[""[[413, 0], [477, 0], [477, 1735], [413, 1735]]"", ""[[185, 0], [251, 0], [251, 1735], [185, 1735]]"", ""[[1567, 0], [1636, 0], [1636, 1755], [1567, 1755]]""]"
Q3_11_063,壬子大駕親征，歸仁與武性雷守嘉定。,"[""[[1239, 0], [1300, 0], [1300, 1755], [1239, 1755]]"", ""[[1136, 0], [1200, 0], [1200, 1755], [1136, 1755]]""]"
Q3_11_064,賊都督防文其冬病，率贈太傅嘉隆四年，從而世廟十二年追封安西公。,"[""[[694, 0], [765, 0], [765, 1755], [694, 1755]]"", ""[[466, 0], [519, 0], [519, 1755], [466, 1755]]"", ""[[418, 0], [466, 0], [466, 1755], [418, 1755]]"", ""[[238, 0], [295, 0], [295, 1755], [238, 1755]]"", ""[[1500, 0], [1619, 0], [1619, 1765], [1500, 1765]]"", ""[[1333, 0], [1500, 0], [1500, 1765], [1333, 1765]]""]"
Q3_12_065,尊室勝第三子也，為人智勇。,"[""[[998, 0], [1119, 0], [1119, 1765], [998, 1765]]"", ""[[880, 0], [998, 0], [998, 1765], [880, 1765]]"", ""[[723, 0], [880, 0], [880, 1765], [723, 1765]]"", ""[[502, 0], [554, 0], [554, 1765], [502, 1765]]""]"
Q3_13_066,初從務務務局務務務與務務務務民務衛司武性圍，则書單後三記戌太采范。,"[""[[1690, 0], [1742, 0], [1742, 1739], [1690, 1739]]"", ""[[1572, 0], [1630, 0], [1630, 1739], [1572, 1739]]"", ""[[1419, 0], [1466, 0], [1466, 1739], [1419, 1739]]""]"
Q3_13_067,文參走巴惑會管永鎭營將士，調撥諸道兵討之。,"[""[[1084, 0], [1146, 0], [1146, 1739], [1084, 1739]]"", ""[[917, 0], [975, 0], [975, 1739], [917, 1739]]"", ""[[869, 0], [917, 0], [917, 1739], [869, 1739]]""]"
Q3_13_068,己酉其柟賊驚潰，進逼將相貝文支成于虎洲，參遂降。,"[""[[810, 0], [869, 0], [869, 1739], [810, 1739]]"", ""[[641, 0], [712, 0], [712, 1739], [641, 1739]]""]"
Q3_13_069,庚戌相雪宜帝仁授欽差平西大將軍，調撥諸道步兵攻潘領永鎮鎭定二營將士。,"[""[[534, 0], [585, 0], [585, 1739], [534, 1739]]"", ""[[416, 0], [481, 0], [481, 1739], [416, 1739]]"", ""[[372, 0], [416, 0], [416, 1739], [372, 1739]]"", ""[[259, 0], [304, 0], [304, 1739], [259, 1739]]"", ""[[1650, 0], [1714, 0], [1714, 1775], [1650, 1775]]"", ""[[1593, 0], [1650, 0], [1650, 1775], [1593, 1775]]"", ""[[1472, 0], [1540, 0], [1540, 1775], [1472, 1775]]""]"
Q3_14_070,癸丑夏大駕征島工石員二青二與水首大兵會。,"[""[[1370, 0], [1436, 0], [1436, 1775], [1370, 1775]]""]"
Q3_14_071,甲寅里收復平順道，進島筆成聞兵至一丞。,[]
Q3_14_072,其冬賊復圍延慶，使其黨司隸黎忠侵平遂牂圍走，復進攻施耐連拔礁磯梅鄉諸賊。,"[""[[1201, 0], [1258, 0], [1258, 1775], [1201, 1775]]"", ""[[1145, 0], [1201, 0], [1201, 1775], [1145, 1775]]""]"
Q3_14_073,賊圍延慶，會調撥前水營爲今金員星民民民安安司光耀兵合會。,"[""[[924, 0], [981, 0], [981, 1775], [924, 1775]]"", ""[[869, 0], [924, 0], [924, 1775], [869, 1775]]"", ""[[700, 0], [757, 0], [757, 1775], [700, 1775]]"", ""[[630, 0], [700, 0], [700, 1775], [630, 1775]]""]"
Q3_15_074,乘肜通三代武性留鎭延慶，練軍士撫黎庶防遏敵兵，令行禁止，賊不敢犯。,"[""[[1751, 0], [1811, 0], [1811, 1739], [1751, 1739]]"", ""[[1480, 0], [1530, 0], [1530, 1739], [1480, 1739]]"", ""[[1367, 0], [1417, 0], [1417, 1739], [1367, 1739]]"", ""[[1149, 0], [1205, 0], [1205, 1739], [1149, 1739]]""]"
Q3_15_075,尋召還戊午，病率贈元輔功臣特進上柱國。,"[""[[1036, 0], [1095, 0], [1095, 1739], [1036, 1739]]"", ""[[819, 0], [869, 0], [869, 1739], [819, 1739]]"", ""[[765, 0], [819, 0], [819, 1739], [765, 1739]]""]"
Q3_15_076,掌營嘉隆三年列祀顯忠祠九。,"[""[[653, 0], [707, 0], [707, 1739], [653, 1739]]"", ""[[373, 0], [431, 0], [431, 1739], [373, 1739]]"", ""[[1684, 0], [1729, 0], [1729, 1748], [1684, 1748]]"", ""[[1566, 0], [1629, 0], [1629, 1748], [1566, 1748]]""]"
Q3_16_077,年列祀中興功臣廟。,"[""[[1139, 0], [1256, 0], [1256, 1748], [1139, 1748]]"", ""[[1022, 0], [1139, 0], [1139, 1748], [1022, 1748]]""]"
Q3_16_078,明命五年，加贈太保郢公，從祀世廟。,"[""[[1022, 0], [1139, 0], [1139, 1748], [1022, 1748]]"", ""[[690, 0], [807, 0], [807, 1748], [690, 1748]]""]"
Q3_16_079,十二年，追封諒江郡公。,"[""[[428, 0], [474, 0], [474, 1748], [428, 1748]]""]"
Q3_17_080,十六年，從祀武廟。,"[""[[1960, 0], [2030, 0], [2030, 1742], [1960, 1742]]"", ""[[1680, 0], [1750, 0], [1750, 1742], [1680, 1742]]""]"
Q3_17_081,會大著勞績，為中興功臣之冠。,"[""[[1610, 0], [1680, 0], [1680, 1742], [1610, 1742]]"", ""[[1470, 0], [1540, 0], [1540, 1742], [1470, 1742]]"", ""[[1120, 0], [1190, 0], [1190, 1742], [1120, 1742]]"", ""[[980, 0], [1050, 0], [1050, 1742], [980, 1742]]""]"
Q3_17_082,性嚴重恪守禮度，諸將皆敬憚之。,"[""[[910, 0], [980, 0], [980, 1742], [910, 1742]]"", ""[[490, 0], [560, 0], [560, 1742], [490, 1742]]""]"
Q3_17_083,洵尊室中之標的者。,[]
Q3_17_084,尊室勝，第二子，尊室會之兄也。,[]
Q3_17_085,甲也。,[]
Q3_17_086,尊室裕，午從南幸，官掌前軍。,"[""[[420, 0], [490, 0], [490, 1742], [420, 1742]]""]"
Q3_17_087,辛丑出守平順，叩中軍節制，調撥諸道步兵。,"[""[[280, 0], [350, 0], [350, 1742], [280, 1742]]"", ""[[1589, 0], [1641, 0], [1641, 1748], [1589, 1748]]""]"
Q3_18_088,壬寅，西山八寇嘉定，裕率左支陳春澤等八援，收復柴棍，陞欽差外左掌營，領大司農。,"[""[[1477, 0], [1532, 0], [1532, 1748], [1477, 1748]]"", ""[[1203, 0], [1255, 0], [1255, 1748], [1203, 1748]]"", ""[[1143, 0], [1203, 0], [1203, 1748], [1143, 1748]]""]"
Q3_18_089,癸卯卒，贈拿室右軍掌府，列祀顯忠祠，中興功臣廟。,"[""[[817, 0], [865, 0], [865, 1748], [817, 1748]]"", ""[[538, 0], [592, 0], [592, 1748], [538, 1748]]"", ""[[254, 0], [312, 0], [312, 1748], [254, 1748]]"", ""[[1545, 0], [1597, 0], [1597, 1768], [1545, 1768]]"", ""[[1491, 0], [1545, 0], [1545, 1768], [1491, 1768]]"", ""[[1379, 0], [1431, 0], [1431, 1768], [1379, 1768]]"", ""[[1263, 0], [1321, 0], [1321, 1768], [1263, 1768]]""]"
Q3_18_090,學務堂務，務民堂務，堂堂務堂務，堂司名賊於壘石嶼被虜，賊誘之降谷，罵曰：“吾為東浦鬼，不為西山臣。,[]
Q3_19_091,”賊怒殺之，贈掌尊室尼營郡公，列祀顯忠祠，中興功臣廟。,"[""[[1099, 0], [1156, 0], [1156, 1768], [1099, 1768]]"", ""[[1041, 0], [1099, 0], [1099, 1768], [1041, 1768]]"", ""[[762, 0], [821, 0], [821, 1768], [762, 1768]]""]"
Q3_19_092,尊室貺之子也，八嘉定累從征戰，官至銳成衛衛尉。,"[""[[651, 0], [708, 0], [708, 1768], [651, 1768]]"", ""[[539, 0], [594, 0], [594, 1768], [539, 1768]]"", ""[[426, 0], [478, 0], [478, 1768], [426, 1768]]"", ""[[308, 0], [362, 0], [362, 1768], [308, 1768]]""]"
Q3_20_093,辛酉與賊戰幹神投山，陣亡。,"[""[[1688, 0], [1746, 0], [1746, 1742], [1688, 1742]]""]"
Q3_20_094,明命六年，贈尊室沾之子也，乙卯初投八嘉務堂市房務房，與務適房號務衛尉。,"[""[[1635, 0], [1688, 0], [1688, 1742], [1635, 1742]]"", ""[[1580, 0], [1635, 0], [1635, 1742], [1580, 1742]]"", ""[[1358, 0], [1418, 0], [1418, 1742], [1358, 1742]]"", ""[[1193, 0], [1253, 0], [1253, 1742], [1193, 1742]]"", ""[[1026, 0], [1092, 0], [1092, 1742], [1026, 1742]]""]"
Q3_20_095,乙未從攻歸仁，與賊戰於新安江，陣沒，贈錦衣衛掌衛，列祀顯忠祠。,"[""[[850, 0], [917, 0], [917, 1742], [850, 1742]]"", ""[[700, 0], [750, 0], [750, 1742], [700, 1742]]""]"
Q3_20_096,明命五年，追贈神策軍字尊室宴之第二子也。,"[""[[526, 0], [587, 0], [587, 1742], [526, 1742]]"", ""[[255, 0], [291, 0], [291, 1742], [255, 1742]]"", ""[[187, 0], [255, 0], [255, 1742], [187, 1742]]"", ""[[1750, 0], [1803, 0], [1803, 1742], [1750, 1742]]""]"
Q3_21_097,初，八嘉一統制室曜定從張福律討賊，以軍功遷前屯副統，尋遷神策右營都統制。,"[""[[1640, 0], [1696, 0], [1696, 1742], [1640, 1742]]"", ""[[1362, 0], [1419, 0], [1419, 1742], [1362, 1742]]"", ""[[1142, 0], [1198, 0], [1198, 1742], [1142, 1742]]"", ""[[1032, 0], [1088, 0], [1088, 1742], [1032, 1742]]"", ""[[870, 0], [918, 0], [918, 1742], [870, 1742]]"", ""[[813, 0], [870, 0], [870, 1742], [813, 1742]]""]"
Q3_21_098,壬戌領清化總鎭山音逋匪，郭必敘聚黨詩襲天闕驛，分兵。,"[""[[532, 0], [590, 0], [590, 1742], [532, 1742]]"", ""[[366, 0], [422, 0], [422, 1742], [366, 1742]]"", ""[[194, 0], [252, 0], [252, 1742], [194, 1742]]""]"
Q3_22_099,按守要路，匪不敢動；癸酉病卒，贈掌營蓋武節嗣德五年，列麗中興功臣。,"[""[[1581, 0], [1633, 0], [1633, 1761], [1581, 1761]]"", ""[[1472, 0], [1524, 0], [1524, 1761], [1472, 1761]]"", ""[[1361, 0], [1411, 0], [1411, 1761], [1361, 1761]]"", ""[[1246, 0], [1302, 0], [1302, 1761], [1246, 1761]]""]"
Q3_22_100,廟障為人忠慤，火膺方持心廉，台世以此多之。,"[""[[1191, 0], [1246, 0], [1246, 1761], [1191, 1761]]"", ""[[846, 0], [909, 0], [909, 1761], [846, 1761]]"", ""[[682, 0], [739, 0], [739, 1761], [682, 1761]]""]"
Q3_22_101,子二：明昭居官清，自俱有父風。,"[""[[571, 0], [633, 0], [633, 1761], [571, 1761]]""]"
Q3_22_102,明官至清化署督，春之子歷從望閣還遷羽林衛衛尉。,"[""[[458, 0], [516, 0], [516, 1761], [458, 1761]]"", ""[[168, 0], [227, 0], [227, 1761], [168, 1761]]"", ""[[1522, 0], [1580, 0], [1580, 1735], [1522, 1735]]"", ""[[1413, 0], [1470, 0], [1470, 1735], [1413, 1735]]""]"
Q3_23_103,明命初八年，各賜白金衣月書蒼。,"[""[[1247, 0], [1310, 0], [1310, 1735], [1247, 1735]]"", ""[[1195, 0], [1247, 0], [1247, 1735], [1195, 1735]]"", ""[[1140, 0], [1195, 0], [1195, 1735], [1140, 1735]]""]"
