ID,sentence,reference_Id
Q1_3_011,奉於成泰年間，俯酌僉論，謂一統之有載，備萬世之足徵，特準重修，俾完善本，臣等職居載筆，責在校書，祗奉綸音，勉殫精力，倣先定所陳之凡。,"[""[[839, 0], [957, 0], [957, 1708], [839, 1708]]"", ""[[773, 0], [839, 0], [839, 1708], [773, 1708]]"", ""[[656, 0], [773, 0], [773, 1708], [656, 1708]]"", ""[[539, 0], [656, 0], [656, 1708], [539, 1708]]"", ""[[409, 0], [539, 0], [539, 1708], [409, 1708]]""]"
Q1_3_012,例參史宬紀寔之體裁，溯流尋源，刊煩補漏。,"[""[[409, 0], [539, 0], [539, 1708], [409, 1708]]"", ""[[293, 0], [409, 0], [409, 1708], [293, 1708]]""]"
Q1_3_013,近而直畿諸鎭，尚相沿舊則，從新校正，以示作新。,"[""[[293, 0], [409, 0], [409, 1708], [293, 1708]]"", ""[[203, 0], [293, 0], [293, 1708], [203, 1708]]""]"
Q1_3_014,遠而南北兩圻，多已更新，則仍舊編劇，以示存舊。,"[""[[203, 0], [293, 0], [293, 1708], [203, 1708]]"", ""[[1671, 0], [1777, 0], [1777, 1708], [1671, 1708]]""]"
Q1_4_015,始於天文，終於物產，合巨細以無遺。,"[""[[1671, 0], [1777, 0], [1777, 1708], [1671, 1708]]"", ""[[1590, 0], [1671, 0], [1671, 1708], [1590, 1708]]""]"
Q1_4_016,內自京國，外及邊陲，統邇遐而畢舉，與夫城池苑囿，山水湖潭，市肆關津橋梁，寺觀以至田賦之多寡，戶口之稠稀，山海之險夷，里路之遠近，人材所出，貨寶所生，莫不縷析條分，冀得文詳事覈。,"[""[[1590, 0], [1671, 0], [1671, 1708], [1590, 1708]]"", ""[[1453, 0], [1590, 0], [1590, 1708], [1453, 1708]]"", ""[[1343, 0], [1453, 0], [1453, 1708], [1343, 1708]]"", ""[[1233, 0], [1343, 0], [1343, 1708], [1233, 1708]]"", ""[[1128, 0], [1233, 0], [1233, 1708], [1128, 1708]]"", ""[[1050, 0], [1128, 0], [1128, 1708], [1050, 1708]]""]"
Q1_4_017,夫統者總也，而志以誌之。,"[""[[1050, 0], [1128, 0], [1128, 1708], [1050, 1708]]""]"
Q1_4_018,晉景純山海之經，荒外空談，寥廓；唐吉甫郡縣之志，域中未盡蒐羅。,"[""[[1050, 0], [1128, 0], [1128, 1708], [1050, 1708]]"", ""[[855, 0], [960, 0], [960, 1708], [855, 1708]]"", ""[[774, 0], [855, 0], [855, 1708], [774, 1708]]""]"
Q1_4_019,則觀風終待陳詩，而談海尚勞作賦，要何如披圖而便知？,"[""[[774, 0], [855, 0], [855, 1708], [774, 1708]]"", ""[[663, 0], [774, 0], [774, 1708], [663, 1708]]""]"
Q1_4_020,阨塞聚米而可瞭機宜，鯉鰈成篇，星碁布局，列州閭於紙上，民風不啻身親，藏嶽瀆於胸中，地勝亦堪坐策。,"[""[[663, 0], [774, 0], [774, 1708], [663, 1708]]"", ""[[551, 0], [663, 0], [663, 1708], [551, 1708]]"", ""[[439, 0], [551, 0], [551, 1708], [439, 1708]]""]"
Q1_4_021,如今日者也。,"[""[[330, 0], [439, 0], [439, 1708], [330, 1708]]""]"
Q1_4_022,玆益伏遇皇帝陛下動遵左史，念切右文，水止鑑明，波塵不作，日將月就，光明緝熙，翹瞻講幄之初開，廑奉新編而冒進，分帙共十有七卷，列目有二十餘條，數百年開招之偉績豐功，赫然在目，千萬里高清之全幅錦峯秀水，較若列眉，雖兩間之宇宙無窮，書不盡言。,"[""[[330, 0], [439, 0], [439, 1708], [330, 1708]]"", ""[[217, 0], [330, 0], [330, 1708], [217, 1708]]"", ""[[1688, 0], [1784, 0], [1784, 1708], [1688, 1708]]"", ""[[1578, 0], [1688, 0], [1688, 1708], [1578, 1708]]"", ""[[1434, 0], [1578, 0], [1578, 1708], [1434, 1708]]"", ""[[1326, 0], [1434, 0], [1434, 1708], [1326, 1708]]"", ""[[1138, 0], [1246, 0], [1246, 1708], [1138, 1708]]"", ""[[1040, 0], [1138, 0], [1138, 1708], [1040, 1708]]""]"
Q1_5_023,圖國市民品民市務後濟房品店不盡意，而一代之封疆有指，衣之在領，網之在綱，故朔南皆漸被之敎聲，斯版章有流傳之簡冊，國之寳也書用識哉伏願定此鉛黃付之剞劂珍藏館閣少充東壁之儲頒布邇遐用作南車之指如此則理會不遺於地道西清之琬琰流香山河定分於天書南國之泰盤永奠煥乎韙哉臣等下情不勝戰带表隨進以聞維新三年十二月初八日題臣高春育奉臣劉德稱硃批依奏欽此大南一統凡例凡三十則是志奉準欽修自成泰十八年以前故凡事在十九年以後者均未登載一天文分野竝去極度數湛渺難稽說者又不一無從占驗姑依舊說登錄頗這全圻亦略相同特於承天清化二轄詳志之一以表帝都一以基王迹餘省皆略敍庶免堆疊一京師係根本重地特別志之以表隆重一書首先繪京師皇城內各一全圖明著城廓宮殿樓閣部署軍舍統于尊也一通國統繪大南國一全圖中圻一別圖內描畫國內諸山川海瀆大勢明著諸府省及諸國界餘諸府縣州不著已詳於各省圖省筆也一每省道各繪一全圖冠諸省首內描畫諸名山大川諸下游海瀆明著省城與諸府縣州莅所諸條路及諸古跡如古城古壘之類餘諸總社村不便著省煩耳一諸省轄建置沿革各具始未逐一稽敘間有地轄分而事體相屬者亦各備載，不厭重複，俾觀者易於識認。,"[""[[1040, 0], [1138, 0], [1138, 1708], [1040, 1708]]"", ""[[958, 0], [1040, 0], [1040, 1708], [958, 1708]]"", ""[[870, 0], [958, 0], [958, 1708], [870, 1708]]"", ""[[746, 0], [870, 0], [870, 1708], [746, 1708]]"", ""[[654, 0], [746, 0], [746, 1708], [654, 1708]]"", ""[[541, 0], [654, 0], [654, 1708], [541, 1708]]"", ""[[432, 0], [541, 0], [541, 1708], [432, 1708]]"", ""[[322, 0], [432, 0], [432, 1708], [322, 1708]]"", ""[[211, 0], [322, 0], [322, 1708], [211, 1708]]"", ""[[1699, 0], [1777, 0], [1777, 1708], [1699, 1708]]"", ""[[1591, 0], [1699, 0], [1699, 1708], [1591, 1708]]"", ""[[1488, 0], [1591, 0], [1591, 1708], [1488, 1708]]"", ""[[530, 0], [665, 0], [665, 1708], [530, 1708]]"", ""[[429, 0], [530, 0], [530, 1708], [429, 1708]]"", ""[[287, 0], [410, 0], [410, 1708], [287, 1708]]"", ""[[1700, 0], [1780, 0], [1780, 1708], [1700, 1708]]"", ""[[1586, 0], [1700, 0], [1700, 1708], [1586, 1708]]"", ""[[1478, 0], [1586, 0], [1586, 1708], [1478, 1708]]"", ""[[1335, 0], [1478, 0], [1478, 1708], [1335, 1708]]"", ""[[1226, 0], [1335, 0], [1335, 1708], [1226, 1708]]"", ""[[1147, 0], [1226, 0], [1226, 1708], [1147, 1708]]"", ""[[1042, 0], [1147, 0], [1147, 1708], [1042, 1708]]"", ""[[847, 0], [953, 0], [953, 1708], [847, 1708]]"", ""[[770, 0], [847, 0], [847, 1708], [770, 1708]]"", ""[[624, 0], [770, 0], [770, 1708], [624, 1708]]"", ""[[548, 0], [624, 0], [624, 1708], [548, 1708]]"", ""[[403, 0], [548, 0], [548, 1708], [403, 1708]]"", ""[[291, 0], [403, 0], [403, 1708], [291, 1708]]"", ""[[211, 0], [291, 0], [291, 1708], [211, 1708]]"", ""[[1678, 0], [1790, 0], [1790, 1721], [1678, 1721]]"", ""[[1595, 0], [1678, 0], [1678, 1721], [1595, 1721]]"", ""[[1460, 0], [1595, 0], [1595, 1721], [1460, 1721]]"", ""[[1349, 0], [1460, 0], [1460, 1721], [1349, 1721]]"", ""[[1266, 0], [1349, 0], [1349, 1721], [1266, 1721]]"", ""[[1157, 0], [1266, 0], [1266, 1721], [1157, 1721]]""]"
Q1_8_024,一中圻氣候均是地鄰溫帶，無甚懸殊，惟左圻距赤道較近，稍有異耳。,"[""[[1051, 0], [1157, 0], [1157, 1721], [1051, 1721]]"", ""[[859, 0], [964, 0], [964, 1721], [859, 1721]]""]"
Q1_8_025,志內所敘農期及潮候，詳略相因，可以參看。,"[""[[859, 0], [964, 0], [964, 1721], [859, 1721]]"", ""[[747, 0], [859, 0], [859, 1721], [747, 1721]]""]"
Q1_8_026,一風俗是敎化所關，中州文獻雖大略相同，亦必按省登志。,"[""[[635, 0], [747, 0], [747, 1721], [635, 1721]]"", ""[[552, 0], [635, 0], [635, 1721], [552, 1721]]""]"
Q1_8_027,惟蠻土爲氣習所囿，大都相類，只於清化廣治二轄諸上游詳志之，餘省皆略，觀者可以類推。,"[""[[552, 0], [635, 0], [635, 1721], [552, 1721]]"", ""[[412, 0], [552, 0], [552, 1721], [412, 1721]]"", ""[[300, 0], [412, 0], [412, 1721], [300, 1721]]""]"
Q1_8_028,一城池諸志或先敘原莅，後敘現莅，或先敘今所，後敍原設，係是炤隨文勢，要得詳明，無甚分別。,"[""[[214, 0], [300, 0], [300, 1721], [214, 1721]]"", ""[[1698, 0], [1778, 0], [1778, 1715], [1698, 1715]]"", ""[[1589, 0], [1669, 0], [1669, 1715], [1589, 1715]]""]"
Q1_9_029,其閒有城壘者，具載規式，餘但敘治所以省煩文。,"[""[[1589, 0], [1669, 0], [1669, 1715], [1589, 1715]]"", ""[[1481, 0], [1560, 0], [1560, 1715], [1481, 1715]]""]"
Q1_9_030,他若有城名而非所治，則別志於斤之，如鎮海城定北長城志於關汛之下，佛誓城槃閣城志於之下。,"[""[[1481, 0], [1560, 0], [1560, 1715], [1481, 1715]]"", ""[[1413, 0], [1481, 0], [1481, 1715], [1413, 1715]]"", ""[[1345, 0], [1413, 0], [1413, 1715], [1345, 1715]]"", ""[[1262, 0], [1345, 0], [1345, 1715], [1262, 1715]]""]"
Q1_9_031,至如化外諸府縣治無定所，闕而不載。,"[""[[1262, 0], [1345, 0], [1345, 1715], [1262, 1715]]""]"
Q1_9_032,田方表七父安之鎮邊府與車虎等縣一丁田數額前此增減不一，茲奉據成泰十一年新改議定，竝十八年徵收寔數逐項登志，俾知大槩，此後增減如何，未能印定。,"[""[[1126, 0], [1191, 0], [1191, 1715], [1126, 1715]]"", ""[[1047, 0], [1126, 0], [1126, 1715], [1047, 1715]]"", ""[[852, 0], [957, 0], [957, 1715], [852, 1715]]"", ""[[743, 0], [852, 0], [852, 1715], [743, 1715]]""]"
Q1_9_033,一山川所以表鎭封域，何轄山分江分多者，則志其大者，而小者亦以所近附之。,"[""[[632, 0], [743, 0], [743, 1715], [632, 1715]]"", ""[[547, 0], [632, 0], [632, 1715], [547, 1715]]""]"
Q1_9_034,何轄山川希少者，則雖小必書，以表地轄之所有。,"[""[[547, 0], [632, 0], [632, 1715], [547, 1715]]"", ""[[438, 0], [519, 0], [519, 1715], [438, 1715]]""]"
Q1_9_035,其閒曰山曰嶺曰江曰河，亦因其舊號而名之，意義非有甚別。,"[""[[438, 0], [519, 0], [519, 1715], [438, 1715]]"", ""[[298, 0], [409, 0], [409, 1715], [298, 1715]]"", ""[[215, 0], [298, 0], [298, 1715], [215, 1715]]""]"
Q1_9_036,至如上游諸蠻分萬壑千峯，不能以徧舉者，略載之一，在兩轄交界之處所有。,"[""[[215, 0], [298, 0], [298, 1715], [215, 1715]]"", ""[[1692, 0], [1773, 0], [1773, 1708], [1692, 1708]]"", ""[[1580, 0], [1692, 0], [1692, 1708], [1580, 1708]]""]"
Q1_10_037,山川亦各分志，但略於此則詳於彼，明註於下，以便參攷之。,"[""[[1580, 0], [1692, 0], [1692, 1708], [1580, 1708]]"", ""[[1467, 0], [1580, 0], [1580, 1708], [1467, 1708]]""]"
Q1_10_038,如平定山詳見富安志，河靜之藍江詳見父安志，橫山詳見廣平志。,"[""[[1467, 0], [1580, 0], [1580, 1708], [1467, 1708]]"", ""[[1404, 0], [1467, 0], [1467, 1708], [1404, 1708]]"", ""[[1338, 0], [1404, 0], [1404, 1708], [1338, 1708]]""]"
Q1_10_039,一林岡島嶼湖澳溪潭等類，其或道路所經及民利所在者，擇而志之，餘從簡省，免致煩瑣。,"[""[[1255, 0], [1338, 0], [1338, 1708], [1255, 1708]]"", ""[[1121, 0], [1255, 0], [1255, 1708], [1121, 1708]]""]"
Q1_10_040,一諸古蹟，年代久遠，或僅存遺地，或已經剗平，各仍舊志之，存古也。,"[""[[1041, 0], [1121, 0], [1121, 1708], [1041, 1708]]"", ""[[850, 0], [956, 0], [956, 1708], [850, 1708]]""]"
Q1_10_041,一祠廟寺觀，在處有之，不可勝紀，惟例有國祭或經奉御賜匾額及稔著靈應久稱名勝者，方載表靈異也。,"[""[[743, 0], [850, 0], [850, 1708], [743, 1708]]"", ""[[629, 0], [743, 0], [743, 1708], [629, 1708]]"", ""[[517, 0], [629, 0], [629, 1708], [517, 1708]]""]"
Q1_10_042,一山川社稷諸壇，其規制特詳於京師志，餘省，但志其所在。,"[""[[430, 0], [517, 0], [517, 1708], [430, 1708]]"", ""[[320, 0], [430, 0], [430, 1708], [320, 1708]]""]"
Q1_10_043,他如規制無甚異者，略之。,"[""[[320, 0], [430, 0], [430, 1708], [320, 1708]]""]"
Q1_10_044,一神祠何係有事蹟可志者，各各註明其有，同此位而奉祀多處者，此略彼詳，仍註明詳見某處，以便稽攷。,"[""[[207, 0], [320, 0], [320, 1708], [207, 1708]]"", ""[[1670, 0], [1785, 0], [1785, 1714], [1670, 1714]]"", ""[[1589, 0], [1670, 0], [1670, 1714], [1589, 1714]]""]"
Q1_11_045,一關汛有敘及屯堡諸要害者，今雖或經裁撤，然亦仍舊敘八，以見形勝之所在。,"[""[[1469, 0], [1560, 0], [1560, 1714], [1469, 1714]]"", ""[[1345, 0], [1452, 0], [1452, 1714], [1345, 1714]]""]"
Q1_11_046,至如巡隘山源屯堡諸要地，亦各因類附焉。,"[""[[1345, 0], [1452, 0], [1452, 1714], [1345, 1714]]"", ""[[1127, 0], [1236, 0], [1236, 1714], [1127, 1714]]""]"
Q1_11_047,一驛站何係在千里路者，里數均各明著。,"[""[[1049, 0], [1127, 0], [1127, 1714], [1049, 1714]]""]"
Q1_11_048,至如H全市品市濟商濟念局店新設等站，多屬隨宜條路，里數長短不等，內所志長干丈尺或行幾點鐘幾日程，均從諸省各文以各遠丘案耳後里路。,"[""[[1049, 0], [1127, 0], [1127, 1714], [1049, 1714]]"", ""[[961, 0], [1049, 0], [1049, 1714], [961, 1714]]"", ""[[855, 0], [961, 0], [961, 1714], [855, 1714]]"", ""[[776, 0], [855, 0], [855, 1714], [776, 1714]]"", ""[[696, 0], [747, 0], [747, 1714], [696, 1714]]""]"
Q1_11_049,一津渡係往來必由之路，故左右江岸之所在，社村名號各有明著，以便識認天之香江渡，河日羊主介文之上靜之奈江渡。,"[""[[552, 0], [635, 0], [635, 1714], [552, 1714]]"", ""[[443, 0], [523, 0], [523, 1714], [443, 1714]]"", ""[[258, 0], [321, 0], [321, 1714], [258, 1714]]"", ""[[200, 0], [258, 0], [258, 1714], [200, 1714]]""]"
Q1_12_050,堤垻以辰蓄洩農利攸關惟承天一轄與諸省之有官堤或經奉準所在修築故特列爲一條餘省或無此項或係方民些小私築者母須計列一橋梁各所其長橫尺寸但據諸省咨文閒有南尺西尺不等未能以一律齊茲所用何尺各註于下俾有誌別就中或鐵橋或木橋各有明註惟火車橋全用鐵架不必另加鐵字一官路諸橋無論長短一切備志餘諸村落僻遠溪澗多岐不勝載者弗錄一舖市多以社村爲號閒有俗號者從俗志之卽註所在社村于其下若零星聚集者槩置不錄及已經改廢者不復追敍之浮石鋪父如河靜羅山安興元之舊廟市廣治肇豐之古城市一人物志何係勳業素著及節義可風者不拘官職大小皆從寔編著仍以年代久近爲序不泥官職之大小也一本朝名臣各已詳見本傳茲各摘錄其梗槩以省煩文其未有本傳而回休在奉準年月以前者欽遵同慶三年正編列傳例取次登載廣平之武仲平如廣治之陳廷肅至如孝子順孫義夫節婦及烈女高僧均有名於世足爲勸勵者各以類附焉一土產何係可充薦品及經有稅額與夫土宜所稱尤物者各按地明註餘諸食用之物可充藥材諸省所皆有者查之本草參以俗名專於承天志內逐一詳載餘不詳者皆略之。,"[""[[1664, 0], [1778, 0], [1778, 1721], [1664, 1721]]"", ""[[1588, 0], [1664, 0], [1664, 1721], [1588, 1721]]"", ""[[1445, 0], [1559, 0], [1559, 1721], [1445, 1721]]"", ""[[1362, 0], [1445, 0], [1445, 1721], [1362, 1721]]"", ""[[1248, 0], [1333, 0], [1333, 1721], [1248, 1721]]"", ""[[1117, 0], [1224, 0], [1224, 1721], [1117, 1721]]"", ""[[1034, 0], [1117, 0], [1117, 1721], [1034, 1721]]"", ""[[848, 0], [949, 0], [949, 1721], [848, 1721]]"", ""[[734, 0], [848, 0], [848, 1721], [734, 1721]]"", ""[[649, 0], [734, 0], [734, 1721], [649, 1721]]"", ""[[514, 0], [649, 0], [649, 1721], [514, 1721]]"", ""[[418, 0], [514, 0], [514, 1721], [418, 1721]]"", ""[[304, 0], [418, 0], [418, 1721], [304, 1721]]"", ""[[250, 0], [304, 0], [304, 1721], [250, 1721]]"", ""[[189, 0], [250, 0], [250, 1721], [189, 1721]]"", ""[[1668, 0], [1777, 0], [1777, 1708], [1668, 1708]]"", ""[[1550, 0], [1668, 0], [1668, 1708], [1550, 1708]]"", ""[[1473, 0], [1550, 0], [1550, 1708], [1473, 1708]]"", ""[[1366, 0], [1452, 0], [1452, 1708], [1366, 1708]]"", ""[[1232, 0], [1338, 0], [1338, 1708], [1232, 1708]]"", ""[[1144, 0], [1232, 0], [1232, 1708], [1144, 1708]]"", ""[[1033, 0], [1144, 0], [1144, 1708], [1033, 1708]]"", ""[[845, 0], [956, 0], [956, 1708], [845, 1708]]"", ""[[772, 0], [845, 0], [845, 1708], [772, 1708]]"", ""[[661, 0], [772, 0], [772, 1708], [661, 1708]]"", ""[[541, 0], [633, 0], [633, 1708], [541, 1708]]"", ""[[409, 0], [520, 0], [520, 1708], [409, 1708]]"", ""[[327, 0], [409, 0], [409, 1708], [327, 1708]]""]"
