ID,sentence,reference_Id
Q4_2_022,又南史鬬草芳白直日，禽獸疑即此類。,"[""[[867, 0], [913, 0], [913, 1725], [867, 1725]]"", ""[[773, 0], [867, 0], [867, 1725], [773, 1725]]""]"
Q4_2_023,香朱咸女，人國食鹹黃，一名葆鼎香，能破通公血。,"[""[[773, 0], [867, 0], [867, 1725], [773, 1725]]"", ""[[658, 0], [725, 0], [725, 1725], [658, 1725]]""]"
Q4_2_024,境清飛年段俗名矩藝撐，本草一名香，其形於英鼎。,"[""[[658, 0], [725, 0], [725, 1725], [658, 1725]]"", ""[[604, 0], [658, 0], [658, 1725], [604, 1725]]"", ""[[546, 0], [604, 0], [604, 1725], [546, 1725]]""]"
Q4_2_025,莪術石馬遶，能破癥消食，俗名句本草，一名雀頭香，白葉本草根名茹根，一名地筋。,"[""[[546, 0], [604, 0], [604, 1725], [546, 1725]]"", ""[[472, 0], [546, 0], [546, 1725], [472, 1725]]"", ""[[371, 0], [472, 0], [472, 1725], [371, 1725]]""]"
Q4_2_026,易曰：「拔茅連茹，是附名莎草」。,"[""[[371, 0], [472, 0], [472, 1725], [371, 1725]]""]"
Q4_2_027,詩雲：「云南山有台自止已，豈直之用根能止便血，消才月言包之，即此」。,"[""[[371, 0], [472, 0], [472, 1725], [371, 1725]]"", ""[[265, 0], [300, 0], [300, 1725], [265, 1725]]"", ""[[185, 0], [265, 0], [265, 1725], [185, 1725]]""]"
Q4_2_028,嘉祐圖經云：「春生茅布地，刻金作謂之茅針，亦可噉」。,"[""[[185, 0], [265, 0], [265, 1725], [185, 1725]]"", ""[[1749, 0], [1873, 0], [1873, 1734], [1749, 1734]]""]"
Q4_3_029,又一類管茅，只生山上，以茅而長八秋，抽莖開花成穗如茨，花吉失黑長分許，粘衣刺人，其根短硬如細竹，艮無負而微甘，亦可入藥，功不及白茅。,"[""[[1749, 0], [1873, 0], [1873, 1734], [1749, 1734]]"", ""[[1697, 0], [1749, 0], [1749, 1734], [1697, 1734]]"", ""[[1638, 0], [1697, 0], [1697, 1734], [1638, 1734]]"", ""[[1581, 0], [1638, 0], [1638, 1734], [1581, 1734]]""]"
Q4_3_030,又有黃芳，其穩如管，可為索綯，有名香字，皆其芬香可以縮酒，救荒本草採嫩茅刻反教狐蘇食甚益小兒，及取根咂食甜味，久食利人。,"[""[[1581, 0], [1638, 0], [1638, 1734], [1581, 1734]]"", ""[[1534, 0], [1581, 0], [1581, 1734], [1534, 1734]]"", ""[[1478, 0], [1534, 0], [1534, 1734], [1478, 1734]]"", ""[[1431, 0], [1478, 0], [1478, 1734], [1431, 1734]]"", ""[[1372, 0], [1431, 0], [1431, 1734], [1372, 1734]]""]"
Q4_3_031,服食此可斷穀。,"[""[[1372, 0], [1431, 0], [1431, 1734], [1372, 1734]]""]"
Q4_3_032,茅香盟尸蘿。,"[""[[1372, 0], [1431, 0], [1431, 1734], [1372, 1734]]"", ""[[1312, 0], [1372, 0], [1372, 1734], [1312, 1734]]""]"
Q4_3_033,一名香、麻能解邪去穢。,"[""[[1312, 0], [1372, 0], [1372, 1734], [1312, 1734]]""]"
Q4_3_034,香譜雲謂生堯類，碗豆俗名七里香。,"[""[[1312, 0], [1372, 0], [1372, 1734], [1312, 1734]]"", ""[[1204, 0], [1250, 0], [1250, 1734], [1204, 1734]]""]"
Q4_3_035,古人裝書，辛交殷年三里香草治土癰，搗浸酒服。,"[""[[1204, 0], [1250, 0], [1250, 1734], [1204, 1734]]"", ""[[1083, 0], [1150, 0], [1150, 1734], [1083, 1734]]""]"
Q4_3_036,相传根葉炒香，冶大南一統志卷四芳詳。,"[""[[1083, 0], [1150, 0], [1150, 1734], [1083, 1734]]"", ""[[985, 0], [1083, 0], [1083, 1734], [985, 1734]]""]"
Q4_3_037,九里香，一名指甲花樹，婆娑似承天紫薇花，開密色，葉如碎珠，红色清香襲人，真發中久而益香。,"[""[[985, 0], [1083, 0], [1083, 1734], [985, 1734]]"", ""[[921, 0], [985, 0], [985, 1734], [921, 1734]]"", ""[[859, 0], [921, 0], [921, 1734], [859, 1734]]""]"
Q4_3_038,搗其葉染指甲甚紅，名同物排草香，俗名朝排安南志，葉圓厚而有毛，根可合香，能辟臭惡氣。,"[""[[859, 0], [921, 0], [921, 1734], [859, 1734]]"", ""[[809, 0], [859, 0], [859, 1734], [809, 1734]]"", ""[[758, 0], [809, 0], [809, 1734], [758, 1734]]""]"
Q4_3_039,藿香能開胃氣，止霍亂，本草一名兜婁婆香，昔十寇俗名核楣橛寔，縮砂巒卽砂仁寔，生根下能消食，明紫命十七年勒其形于純鼎。,"[""[[758, 0], [809, 0], [809, 1734], [758, 1734]]"", ""[[672, 0], [758, 0], [758, 1734], [672, 1734]]"", ""[[582, 0], [648, 0], [648, 1734], [582, 1734]]"", ""[[536, 0], [582, 0], [582, 1734], [536, 1734]]""]"
Q4_3_040,香需二類，本草一名香需，一名香筆花，翁煩解暑，明命十七年勒其形子純鼎。,"[""[[536, 0], [582, 0], [582, 1734], [536, 1734]]"", ""[[488, 0], [536, 0], [536, 1734], [488, 1734]]"", ""[[417, 0], [488, 0], [488, 1734], [417, 1734]]""]"
Q4_3_041,積雪草作名草婁鴈，本草一名連錢草，一名地錢直相葉，味皆辛香，可作生菜，荒年採食可以助張兆台山三分車蓋物類相制伏也，治園俗名乾迓細。,"[""[[417, 0], [488, 0], [488, 1734], [417, 1734]]"", ""[[366, 0], [417, 0], [417, 1734], [366, 1734]]"", ""[[292, 0], [366, 0], [366, 1734], [292, 1734]]"", ""[[180, 0], [227, 0], [227, 1734], [180, 1734]]"", ""[[1739, 0], [1794, 0], [1794, 1725], [1739, 1725]]""]"
Q4_4_042,本草一名水香，一名都梁香，一名孩兒菊，能消癰腫，治勞瘵，葉著書中辟白魚，又沐之俗名艾救。,"[""[[1739, 0], [1794, 0], [1794, 1725], [1739, 1725]]"", ""[[1681, 0], [1739, 0], [1739, 1725], [1681, 1725]]"", ""[[1628, 0], [1681, 0], [1681, 1725], [1628, 1725]]""]"
Q4_4_043,本草一名水臺，,"[""[[1628, 0], [1681, 0], [1681, 1725], [1628, 1725]]""]"
Q4_4_044,一名艾髮，,"[""[[1628, 0], [1681, 0], [1681, 1725], [1628, 1725]]"", ""[[1573, 0], [1628, 0], [1628, 1725], [1573, 1725]]""]"
Q4_4_045,甚香蒿師曠占，,"[""[[1573, 0], [1628, 0], [1628, 1725], [1573, 1725]]""]"
Q4_4_046,一名病草，,"[""[[1573, 0], [1628, 0], [1628, 1725], [1573, 1725]]""]"
Q4_4_047,能炙除百病，,"[""[[1573, 0], [1628, 0], [1628, 1725], [1573, 1725]]""]"
Q4_4_048,定痛安胎，,"[""[[1519, 0], [1573, 0], [1573, 1725], [1519, 1725]]""]"
Q4_4_049,五月五日採艾為虎形懸於戶上，,"[""[[1519, 0], [1573, 0], [1573, 1725], [1519, 1725]]"", ""[[1464, 0], [1519, 0], [1519, 1725], [1464, 1725]]""]"
Q4_4_050,可辟毒氣，,"[""[[1464, 0], [1519, 0], [1519, 1725], [1464, 1725]]""]"
Q4_4_051,其葉牒熟可合作糯餅，,"[""[[1464, 0], [1519, 0], [1519, 1725], [1464, 1725]]""]"
Q4_4_052,枯刺本草一名天精，,"[""[[1464, 0], [1519, 0], [1519, 1725], [1464, 1725]]"", ""[[1410, 0], [1464, 0], [1464, 1725], [1410, 1725]]""]"
Q4_4_053,一名地節，,"[""[[1410, 0], [1464, 0], [1464, 1725], [1410, 1725]]""]"
Q4_4_054,能壯陽益髓，,"[""[[1410, 0], [1464, 0], [1464, 1725], [1410, 1725]]""]"
Q4_4_055,明目詩云言采其杞，,"[""[[1410, 0], [1464, 0], [1464, 1725], [1410, 1725]]"", ""[[1355, 0], [1410, 0], [1410, 1725], [1355, 1725]]""]"
Q4_4_056,即此嫩葉可作羹食，,"[""[[1355, 0], [1410, 0], [1410, 1725], [1355, 1725]]""]"
Q4_4_057,諺曰離家千。,"[""[[1355, 0], [1410, 0], [1410, 1725], [1355, 1725]]"", ""[[1298, 0], [1355, 0], [1355, 1725], [1298, 1725]]""]"
Q4_4_058,里勿食枸杞，言能壯陽也。,"[""[[1298, 0], [1355, 0], [1355, 1725], [1298, 1725]]"", ""[[1024, 0], [1083, 0], [1083, 1725], [1024, 1725]]"", ""[[863, 0], [913, 0], [913, 1725], [863, 1725]]""]"
Q4_4_059,李珍曰：「枸杞在北方沙地者為水類，在南方堅地者為草類也。,"[""[[694, 0], [751, 0], [751, 1725], [694, 1725]]""]"
Q4_4_060,」救荒本草村人呼爲甜菜，可熟食，秋採寔即枸杞子，冬採根爲地骨皮。,"[""[[584, 0], [642, 0], [642, 1725], [584, 1725]]"", ""[[466, 0], [526, 0], [526, 1725], [466, 1725]]"", ""[[415, 0], [466, 0], [466, 1725], [415, 1725]]"", ""[[187, 0], [243, 0], [243, 1725], [187, 1725]]"", ""[[1576, 0], [1632, 0], [1632, 1722], [1576, 1722]]"", ""[[1355, 0], [1411, 0], [1411, 1722], [1355, 1722]]"", ""[[1192, 0], [1242, 0], [1242, 1722], [1192, 1722]]"", ""[[1031, 0], [1083, 0], [1083, 1722], [1031, 1722]]""]"
Q4_5_061,青高本草，一名草篇，一名香蒿。,"[""[[1031, 0], [1083, 0], [1083, 1722], [1031, 1722]]"", ""[[913, 0], [977, 0], [977, 1722], [913, 1722]]"", ""[[642, 0], [699, 0], [699, 1722], [642, 1722]]"", ""[[474, 0], [530, 0], [530, 1722], [474, 1722]]""]"
Q4_5_062,詩云：「呦呦鹿鳴，食野之蒿，即此。,"[""[[302, 0], [360, 0], [360, 1722], [302, 1722]]"", ""[[1584, 0], [1639, 0], [1639, 1725], [1584, 1725]]""]"
Q4_6_063,」能療金瘡，葉似茵陳而背不白。,"[""[[1584, 0], [1639, 0], [1639, 1725], [1584, 1725]]"", ""[[1421, 0], [1475, 0], [1475, 1725], [1421, 1725]]"", ""[[1365, 0], [1421, 0], [1421, 1725], [1365, 1725]]""]"
Q4_6_064,救荒本草雲：「即茵陳蒿者，謨春月採之，炊食。,"[""[[1204, 0], [1256, 0], [1256, 1725], [1204, 1725]]"", ""[[767, 0], [826, 0], [826, 1725], [767, 1725]]"", ""[[543, 0], [600, 0], [600, 1725], [543, 1725]]"", ""[[261, 0], [318, 0], [318, 1725], [261, 1725]]"", ""[[1508, 0], [1580, 0], [1580, 1734], [1508, 1734]]""]"
Q4_7_065,世俗二月二日和粉麵作餅者是也。,"[""[[925, 0], [1032, 0], [1032, 1734], [925, 1734]]""]"
Q4_7_066,」堯守俗名益母，詩云：「中谷有蓷，即此。,"[""[[829, 0], [865, 0], [865, 1734], [829, 1734]]"", ""[[651, 0], [716, 0], [716, 1734], [651, 1734]]"", ""[[424, 0], [479, 0], [479, 1734], [424, 1734]]"", ""[[304, 0], [363, 0], [363, 1734], [304, 1734]]"", ""[[247, 0], [304, 0], [304, 1734], [247, 1734]]""]"
Q4_8_067,」婦人産後服之良。,"[""[[1478, 0], [1533, 0], [1533, 1760], [1478, 1760]]""]"
Q4_8_068,救荒本草，一名鬱臭草，採苗葉爍熟水浸淘，可下。,"[""[[1199, 0], [1254, 0], [1254, 1760], [1199, 1760]]"", ""[[867, 0], [921, 0], [921, 1760], [867, 1760]]"", ""[[755, 0], [814, 0], [814, 1760], [755, 1760]]"", ""[[642, 0], [697, 0], [697, 1760], [642, 1760]]""]"
Q4_8_069,本草一名假蘇，一名薑芥，淨油鹽調食。,"[""[[470, 0], [525, 0], [525, 1760], [470, 1760]]"", ""[[1692, 0], [1747, 0], [1747, 1727], [1692, 1727]]""]"
Q4_9_070,芽才多生田畔，人家園圃亦多之，葉作生菜，能治諸風。,"[""[[1638, 0], [1692, 0], [1692, 1727], [1638, 1727]]"", ""[[1528, 0], [1582, 0], [1582, 1727], [1528, 1727]]"", ""[[1418, 0], [1473, 0], [1473, 1727], [1418, 1727]]""]"
Q4_9_071,救荒本草，採嫩苗爍熟水浸去邪氣，油鹽調食。,"[""[[1198, 0], [1253, 0], [1253, 1727], [1198, 1727]]"", ""[[1037, 0], [1092, 0], [1092, 1727], [1037, 1727]]"", ""[[707, 0], [759, 0], [759, 1727], [707, 1727]]""]"
Q4_9_072,初生香辛可噉，人取作生東。,"[""[[592, 0], [649, 0], [649, 1727], [592, 1727]]"", ""[[534, 0], [592, 0], [592, 1727], [534, 1727]]""]"
Q4_9_073,其草經冬不死，更因舊苗菜醃食，言而生故名。,"[""[[422, 0], [480, 0], [480, 1727], [422, 1727]]"", ""[[368, 0], [422, 0], [422, 1727], [368, 1727]]"", ""[[311, 0], [368, 0], [368, 1727], [311, 1727]]"", ""[[199, 0], [256, 0], [256, 1727], [199, 1727]]"", ""[[1689, 0], [1741, 0], [1741, 1728], [1689, 1728]]""]"
Q4_10_074,田畔多有之，能去濕熱。,"[""[[1631, 0], [1689, 0], [1689, 1728], [1631, 1728]]"", ""[[1359, 0], [1412, 0], [1412, 1728], [1359, 1728]]""]"
Q4_10_075,金弗直俗名錯襖，本草一名金錢務業務務房務商務務司菊。,"[""[[1191, 0], [1247, 0], [1247, 1728], [1191, 1728]]"", ""[[916, 0], [972, 0], [972, 1728], [916, 1728]]""]"
Q4_10_076,水澤邊生者花小瓣單，能行痰開胃止嘔逆。,"[""[[812, 0], [868, 0], [868, 1728], [812, 1728]]"", ""[[701, 0], [757, 0], [757, 1728], [701, 1728]]"", ""[[421, 0], [473, 0], [473, 1728], [421, 1728]]""]"
Q4_11_077,救荒本草採葉爍熟水浸去苦味，淘淨油鹽調。,"[""[[1691, 0], [1748, 0], [1748, 1744], [1691, 1744]]"", ""[[1360, 0], [1412, 0], [1412, 1744], [1360, 1744]]"", ""[[813, 0], [865, 0], [865, 1744], [813, 1744]]"", ""[[645, 0], [694, 0], [694, 1744], [645, 1744]]""]"
Q4_11_078,青簡子俗名乾壠鮑，本草一名草蒿，一各野雞冠子各草決明，能治青肩濕痺及諸瘡症。,"[""[[645, 0], [694, 0], [694, 1744], [645, 1744]]"", ""[[469, 0], [528, 0], [528, 1744], [469, 1744]]"", ""[[295, 0], [356, 0], [356, 1744], [295, 1744]]"", ""[[1534, 0], [1577, 0], [1577, 1727], [1534, 1727]]"", ""[[1310, 0], [1369, 0], [1369, 1727], [1310, 1727]]"", ""[[991, 0], [1104, 0], [1104, 1727], [991, 1727]]"", ""[[632, 0], [697, 0], [697, 1727], [632, 1727]]"", ""[[332, 0], [380, 0], [380, 1727], [332, 1727]]"", ""[[241, 0], [332, 0], [332, 1727], [241, 1727]]""]"
Q4_13_079,收荒本草採苗三天俗葉蝶熟水浸淘去苦味，油鹽調食。,"[""[[1637, 0], [1690, 0], [1690, 1747], [1637, 1747]]"", ""[[1581, 0], [1637, 0], [1637, 1747], [1581, 1747]]"", ""[[1471, 0], [1535, 0], [1535, 1747], [1471, 1747]]"", ""[[1140, 0], [1240, 0], [1240, 1747], [1140, 1747]]"", ""[[517, 0], [581, 0], [581, 1747], [517, 1747]]""]"
Q4_14_080,亭扇根名杭芰，苗高七八尺，葉如楮葉，面青背白，有短毛其。,"[""[[1598, 0], [1708, 0], [1708, 1734], [1598, 1734]]"", ""[[1431, 0], [1478, 0], [1478, 1734], [1431, 1734]]"", ""[[1109, 0], [1250, 0], [1250, 1734], [1109, 1734]]""]"
Q4_14_081,皮可漬為網及繩索，其葉瀹搗為餅餌者佳，能治癰疽發背。,"[""[[767, 0], [825, 0], [825, 1734], [767, 1734]]"", ""[[609, 0], [702, 0], [702, 1734], [609, 1734]]"", ""[[318, 0], [361, 0], [361, 1734], [318, 1734]]""]"
Q4_14_082,根葉搗熟傅之，日夜數易，塵消即瘥，救荒本草採根，刮洗去皮，楮極熟食之，希黃俗名蘿婆阿（《本草》）。,"[""[[154, 0], [272, 0], [272, 1734], [154, 1734]]"", ""[[1590, 0], [1642, 0], [1642, 1738], [1590, 1738]]"", ""[[1535, 0], [1590, 0], [1590, 1738], [1535, 1738]]"", ""[[1424, 0], [1482, 0], [1482, 1738], [1424, 1738]]"", ""[[1369, 0], [1424, 0], [1424, 1738], [1369, 1738]]"", ""[[1206, 0], [1261, 0], [1261, 1738], [1206, 1738]]""]"
Q4_15_083,《本草》一名希僊，能甜美，治風濕，定山産者佳。,"[""[[1098, 0], [1152, 0], [1152, 1738], [1098, 1738]]"", ""[[1041, 0], [1098, 0], [1098, 1738], [1041, 1738]]"", ""[[928, 0], [983, 0], [983, 1738], [928, 1738]]""]"
Q4_15_084,救荒本草採嫩苗葉燀熟浸，,"[""[[766, 0], [824, 0], [824, 1738], [766, 1738]]"", ""[[714, 0], [766, 0], [766, 1738], [714, 1738]]""]"
Q4_15_085,去苦澁，,"[""[[714, 0], [766, 0], [766, 1738], [714, 1738]]""]"
Q4_15_086,俗名韜塔筆，,"[""[[597, 0], [659, 0], [659, 1738], [597, 1738]]""]"
Q4_15_087,能味淘洗淨，,"[""[[485, 0], [546, 0], [546, 1738], [485, 1738]]""]"
Q4_15_088,油鹽調食，,[]
Q4_15_089,始見退翳及眼疝脫肛，,"[""[[485, 0], [546, 0], [546, 1738], [485, 1738]]""]"
Q4_15_090,治水腫骨者，,"[""[[319, 0], [375, 0], [375, 1738], [319, 1738]]"", ""[[1686, 0], [1740, 0], [1740, 1731], [1686, 1731]]""]"
Q4_15_091,使光，,[]
Q4_16_092,俗名茶化出香茶富淨水之賊也，,"[""[[1518, 0], [1574, 0], [1574, 1731], [1518, 1731]]"", ""[[1462, 0], [1518, 0], [1518, 1731], [1462, 1731]]"", ""[[1355, 0], [1411, 0], [1411, 1731], [1355, 1731]]"", ""[[1244, 0], [1299, 0], [1299, 1731], [1244, 1731]]"", ""[[1188, 0], [1244, 0], [1244, 1731], [1188, 1731]]"", ""[[1028, 0], [1081, 0], [1081, 1731], [1028, 1731]]""]"
Q4_16_093,故名巨祿二縣爲佳，,"[""[[913, 0], [966, 0], [966, 1731], [913, 1731]]"", ""[[805, 0], [859, 0], [859, 1731], [805, 1731]]"", ""[[695, 0], [750, 0], [750, 1731], [695, 1731]]""]"
Q4_16_094,《本草》一名臯蘆，,"[""[[640, 0], [695, 0], [695, 1731], [640, 1731]]"", ""[[580, 0], [640, 0], [640, 1731], [580, 1731]]""]"
Q4_16_095,亦似苦茗，,"[""[[243, 0], [301, 0], [301, 1731], [243, 1731]]""]"
Q4_16_096,摘取其葉搗碎陰乾，,"[""[[184, 0], [243, 0], [243, 1731], [184, 1731]]""]"
Q4_17_097,楮飲益南茶也。,"[""[[1520, 0], [1580, 0], [1580, 1721], [1520, 1721]]""]"
Q4_17_098,謹悛明命聖製詠南茶詩注：,"[""[[1315, 0], [1364, 0], [1364, 1721], [1315, 1721]]""]"
Q4_17_099,按此雖與柜茗同名，,[]
Q4_17_100,而枝葉稍殊，,"[""[[1257, 0], [1315, 0], [1315, 1721], [1257, 1721]]""]"
Q4_17_101,飲法太別，,[]
Q4_17_102,然清凉之性能明目舒懷，,"[""[[1096, 0], [1150, 0], [1150, 1721], [1096, 1721]]"", ""[[1033, 0], [1096, 0], [1096, 1721], [1033, 1721]]""]"
Q4_17_103,除煩解渴，,[]
Q4_17_104,亦同共所長也，,"[""[[654, 0], [709, 0], [709, 1721], [654, 1721]]""]"
Q4_17_105,頗治辰疾不用火飲，,"[""[[377, 0], [432, 0], [432, 1721], [377, 1721]]"", ""[[260, 0], [313, 0], [313, 1721], [260, 1721]]""]"
Q4_17_106,辰亦調以冷水，,"[""[[176, 0], [260, 0], [260, 1721], [176, 1721]]""]"
Q4_17_107,故當盛夏之辰，,[]
Q4_18_108,啜飲一碗而能汗流氣爽，,"[""[[1592, 0], [1652, 0], [1652, 1741], [1592, 1741]]""]"
Q4_18_109,騰體清涼，,[]
Q4_18_110,豈但兩腋生風而已哉？,"[""[[1319, 0], [1376, 0], [1376, 1741], [1319, 1741]]""]"
Q4_18_111,惟其性不免無滯，寔不宜於胃寒之人。,"[""[[1268, 0], [1319, 0], [1319, 1741], [1268, 1741]]"", ""[[1099, 0], [1156, 0], [1156, 1741], [1099, 1741]]""]"
Q4_18_112,洋茶俗名茶飛，出西洋，樹高六七尺，葉似黃皮葉而不甚光，子大如指，赤色，去皮熟取仁陋乾。,"[""[[1099, 0], [1156, 0], [1156, 1741], [1099, 1741]]"", ""[[863, 0], [934, 0], [934, 1741], [863, 1741]]"", ""[[485, 0], [543, 0], [543, 1741], [485, 1741]]"", ""[[262, 0], [315, 0], [315, 1741], [262, 1741]]"", ""[[1579, 0], [1635, 0], [1635, 1738], [1579, 1738]]"", ""[[1415, 0], [1472, 0], [1472, 1738], [1415, 1738]]""]"
Q4_19_113,堂衛育堂府局務務堂務員濟未賭飲日名馬蹄草決明，,"[""[[1301, 0], [1356, 0], [1356, 1738], [1301, 1738]]""]"
Q4_19_114,原野處處有之，,"[""[[1250, 0], [1301, 0], [1301, 1738], [1250, 1738]]"", ""[[1138, 0], [1193, 0], [1193, 1738], [1138, 1738]]""]"
Q4_19_115,能清肝明目，,"[""[[1138, 0], [1193, 0], [1193, 1738], [1138, 1738]]""]"
Q4_19_116,膚子俗名藉梗撮棱木草，,"[""[[1083, 0], [1138, 0], [1138, 1738], [1083, 1738]]""]"
Q4_19_117,一名目止，,"[""[[1083, 0], [1138, 0], [1138, 1738], [1083, 1738]]""]"
Q4_19_118,頭痛土月二地葵，,[]
Q4_19_119,一名落蒂，,"[""[[750, 0], [810, 0], [810, 1738], [750, 1738]]"", ""[[696, 0], [750, 0], [750, 1738], [696, 1738]]""]"
Q4_19_120,其子俗名耗耗，,"[""[[359, 0], [415, 0], [415, 1738], [359, 1738]]"", ""[[242, 0], [299, 0], [299, 1738], [242, 1738]]""]"
Q4_20_121,能明目療陰痿疝氣，,"[""[[1690, 0], [1745, 0], [1745, 1725], [1690, 1725]]"", ""[[1527, 0], [1581, 0], [1581, 1725], [1527, 1725]]""]"
