ID,sentence,reference_Id
Q6_4_017,爲鎮守明命八年又改该簿記錄爲协鎭參協十三年分設省轄改鎭爲省置布按二司統於廣南十五年又名南直省成泰二年設山靜義行德普三州屬義定山防十一年撤山防三州改爲三縣由省兼管,"[""[[1266, 0], [1346, 0], [1346, 1732], [1266, 1732]]"", ""[[810, 0], [863, 0], [863, 1732], [810, 1732]]"", ""[[411, 0], [465, 0], [465, 1732], [411, 1732]]"", ""[[241, 0], [297, 0], [297, 1732], [241, 1732]]"", ""[[1753, 0], [1811, 0], [1811, 1739], [1753, 1739]]"", ""[[1418, 0], [1475, 0], [1475, 1739], [1418, 1739]]"", ""[[1144, 0], [1200, 0], [1200, 1739], [1144, 1739]]"", ""[[1085, 0], [1144, 0], [1144, 1739], [1085, 1739]]"", ""[[916, 0], [976, 0], [976, 1739], [916, 1739]]"", ""[[811, 0], [864, 0], [864, 1739], [811, 1739]]"", ""[[755, 0], [811, 0], [811, 1739], [755, 1739]]"", ""[[641, 0], [698, 0], [698, 1739], [641, 1739]]"", ""[[528, 0], [584, 0], [584, 1739], [528, 1739]]"", ""[[356, 0], [410, 0], [410, 1739], [356, 1739]]"", ""[[243, 0], [302, 0], [302, 1739], [243, 1739]]"", ""[[1692, 0], [1750, 0], [1750, 1729], [1692, 1729]]"", ""[[1417, 0], [1469, 0], [1469, 1729], [1417, 1729]]"", ""[[1091, 0], [1195, 0], [1195, 1729], [1091, 1729]]"", ""[[650, 0], [736, 0], [736, 1729], [650, 1729]]"", ""[[537, 0], [625, 0], [625, 1729], [537, 1729]]"", ""[[1537, 0], [1607, 0], [1607, 1739], [1537, 1739]]"", ""[[1054, 0], [1129, 0], [1129, 1739], [1054, 1739]]"", ""[[658, 0], [741, 0], [741, 1739], [658, 1739]]"", ""[[587, 0], [658, 0], [658, 1739], [587, 1739]]""]"
Q6_7_018,設巡撫省布政凡領府一縣六義於在省城西八里四至與省同本漢盧思戶容縣地占城爲古壘洞地閏胡分爲思義二州黎初曰古壘州後改思義府隸廣南寓務務務局務務与務司義營明命十一年始,"[""[[413, 0], [471, 0], [471, 1739], [413, 1739]]"", ""[[1387, 0], [1465, 0], [1465, 1736], [1387, 1736]]"", ""[[774, 0], [880, 0], [880, 1736], [774, 1736]]"", ""[[1714, 0], [1801, 0], [1801, 1733], [1714, 1733]]"", ""[[1645, 0], [1714, 0], [1714, 1733], [1645, 1733]]"", ""[[1536, 0], [1590, 0], [1590, 1733], [1536, 1733]]"", ""[[1368, 0], [1427, 0], [1427, 1733], [1368, 1733]]""]"
Q6_9_019,置知府十三年復今名兼理彰義統轄平山慕德凡三縣成泰二年房務司務學務務育局制度務運創十七里南北距三十六里東至海西至義行市堂務市務：,"[""[[1257, 0], [1315, 0], [1315, 1733], [1257, 1733]]"", ""[[648, 0], [704, 0], [704, 1733], [648, 1733]]"", ""[[418, 0], [472, 0], [472, 1733], [418, 1733]]"", ""[[362, 0], [418, 0], [418, 1733], [362, 1733]]"", ""[[189, 0], [298, 0], [298, 1733], [189, 1733]]"", ""[[1645, 0], [1707, 0], [1707, 1729], [1645, 1729]]"", ""[[1367, 0], [1424, 0], [1424, 1729], [1367, 1729]]"", ""[[1315, 0], [1367, 0], [1367, 1729], [1315, 1729]]"", ""[[870, 0], [922, 0], [922, 1729], [870, 1729]]"", ""[[322, 0], [405, 0], [405, 1729], [322, 1729]]"", ""[[1686, 0], [1802, 0], [1802, 1733], [1686, 1733]]"", ""[[1608, 0], [1686, 0], [1686, 1733], [1608, 1733]]"", ""[[1493, 0], [1608, 0], [1608, 1733], [1493, 1733]]""]"
Q6_11_020,商障機司閏胡置義純鵝盪二縣船鎳境屬義州黎初爲義江縣後改今名本朝因之明命十一年屬府兼理舊領總六成泰十年列義上義中二總東八義行縣仍以所餘之地十一社村設爲義安總隸焉今,"[""[[1385, 0], [1493, 0], [1493, 1733], [1385, 1733]]"", ""[[1241, 0], [1385, 0], [1385, 1733], [1241, 1733]]"", ""[[886, 0], [964, 0], [964, 1733], [886, 1733]]"", ""[[403, 0], [550, 0], [550, 1733], [403, 1733]]"", ""[[289, 0], [403, 0], [403, 1733], [289, 1733]]"", ""[[210, 0], [289, 0], [289, 1733], [210, 1733]]"", ""[[1206, 0], [1286, 0], [1286, 1736], [1206, 1736]]"", ""[[1147, 0], [1206, 0], [1206, 1736], [1147, 1736]]"", ""[[1096, 0], [1147, 0], [1147, 1736], [1096, 1736]]"", ""[[760, 0], [815, 0], [815, 1736], [760, 1736]]"", ""[[647, 0], [705, 0], [705, 1736], [647, 1736]]"", ""[[532, 0], [592, 0], [592, 1736], [532, 1736]]""]"
Q6_12_021,象在北東西距四十二里南北距四十六里東至海西至山靜縣南至彰義山靜二縣界北至廣南省河東縣界閏胡置持平自烏二縣今县始鴻屬思州黎初改平陽縣後改今名本朝因之隸府統轄舊領總,"[""[[248, 0], [305, 0], [305, 1736], [248, 1736]]"", ""[[1752, 0], [1806, 0], [1806, 1733], [1752, 1733]]"", ""[[1530, 0], [1582, 0], [1582, 1733], [1530, 1733]]"", ""[[1253, 0], [1307, 0], [1307, 1733], [1253, 1733]]"", ""[[1199, 0], [1253, 0], [1253, 1733], [1199, 1733]]"", ""[[698, 0], [754, 0], [754, 1733], [698, 1733]]"", ""[[527, 0], [585, 0], [585, 1733], [527, 1733]]"", ""[[302, 0], [357, 0], [357, 1733], [302, 1733]]"", ""[[1761, 0], [1820, 0], [1820, 1736], [1761, 1736]]"", ""[[1703, 0], [1761, 0], [1761, 1736], [1703, 1736]]"", ""[[1428, 0], [1482, 0], [1482, 1736], [1428, 1736]]"", ""[[1259, 0], [1317, 0], [1317, 1736], [1259, 1736]]"", ""[[1150, 0], [1204, 0], [1204, 1736], [1150, 1736]]"", ""[[1096, 0], [1150, 0], [1150, 1736], [1096, 1736]]"", ""[[702, 0], [758, 0], [758, 1736], [702, 1736]]"", ""[[587, 0], [648, 0], [648, 1736], [587, 1736]]"", ""[[246, 0], [304, 0], [304, 1736], [246, 1736]]"", ""[[186, 0], [246, 0], [246, 1736], [186, 1736]]"", ""[[1748, 0], [1808, 0], [1808, 1733], [1748, 1733]]"", ""[[1470, 0], [1529, 0], [1529, 1733], [1470, 1733]]""]"
Q6_15_022,"六成泰十一年刊平上平中二總

现在我们来添加适当的标点符号：","[""[[1413, 0], [1470, 0], [1470, 1733], [1413, 1733]]"", ""[[980, 0], [1037, 0], [1037, 1733], [980, 1733]]"", ""[[808, 0], [862, 0], [862, 1733], [808, 1733]]""]"
Q6_15_023,爲鎮守，明命八年又改該簿記錄爲協鎭參協，十三年分設省轄，改鎭爲省，置布按二司，統於廣南。,"[""[[697, 0], [751, 0], [751, 1733], [697, 1733]]""]"
Q6_15_024,十五年又名南直省。,"[""[[471, 0], [528, 0], [528, 1733], [471, 1733]]"", ""[[297, 0], [351, 0], [351, 1733], [297, 1733]]"", ""[[1754, 0], [1814, 0], [1814, 1739], [1754, 1739]]""]"
Q6_16_025,成泰二年設山靜義行德普三州，屬義定山防。,"[""[[1424, 0], [1479, 0], [1479, 1739], [1424, 1739]]"", ""[[1258, 0], [1311, 0], [1311, 1739], [1258, 1739]]"", ""[[1199, 0], [1258, 0], [1258, 1739], [1199, 1739]]"", ""[[918, 0], [979, 0], [979, 1739], [918, 1739]]"", ""[[698, 0], [758, 0], [758, 1739], [698, 1739]]"", ""[[421, 0], [474, 0], [474, 1739], [421, 1739]]"", ""[[1701, 0], [1748, 0], [1748, 1733], [1701, 1733]]""]"
Q6_17_026,十一年撤山防三州，改爲三縣，由省兼管，設巡撫省布政。,"[""[[1642, 0], [1701, 0], [1701, 1733], [1642, 1733]]"", ""[[1528, 0], [1585, 0], [1585, 1733], [1528, 1733]]"", ""[[1471, 0], [1528, 0], [1528, 1733], [1471, 1733]]""]"
Q6_17_027,凡領府一縣六義於，在省城西八里，四至與省同。,"[""[[1305, 0], [1358, 0], [1358, 1733], [1305, 1733]]"", ""[[1028, 0], [1085, 0], [1085, 1733], [1028, 1733]]"", ""[[692, 0], [752, 0], [752, 1733], [692, 1733]]"", ""[[525, 0], [583, 0], [583, 1733], [525, 1733]]"", ""[[469, 0], [525, 0], [525, 1733], [469, 1733]]"", ""[[416, 0], [469, 0], [469, 1733], [416, 1733]]"", ""[[241, 0], [297, 0], [297, 1733], [241, 1733]]"", ""[[1756, 0], [1822, 0], [1822, 1736], [1756, 1736]]"", ""[[1537, 0], [1594, 0], [1594, 1736], [1537, 1736]]""]"
Q6_18_028,本漢盧東入山靜縣十三年，又摘平洲總八社，平田總七社，設為創務學務務：安—限為理山總，仍隸焉。,"[""[[1483, 0], [1537, 0], [1537, 1736], [1483, 1736]]"", ""[[1262, 0], [1317, 0], [1317, 1736], [1262, 1736]]"", ""[[1206, 0], [1262, 0], [1262, 1736], [1206, 1736]]"", ""[[1151, 0], [1206, 0], [1206, 1736], [1151, 1736]]""]"
Q6_18_029,今領總系在府南東六社村坊邑共一百有二，,"[""[[816, 0], [876, 0], [876, 1736], [816, 1736]]"", ""[[766, 0], [816, 0], [816, 1736], [766, 1736]]"", ""[[711, 0], [766, 0], [766, 1736], [711, 1736]]"", ""[[486, 0], [539, 0], [539, 1736], [486, 1736]]"", ""[[371, 0], [427, 0], [427, 1736], [371, 1736]]""]"
Q6_18_030,為齊縣西距二十一里，,"[""[[256, 0], [312, 0], [312, 1736], [256, 1736]]"", ""[[1539, 0], [1589, 0], [1589, 1733], [1539, 1733]]""]"
Q6_19_031,南北距亡十里，,"[""[[1259, 0], [1314, 0], [1314, 1733], [1259, 1733]]""]"
Q6_19_032,東至海，,"[""[[1040, 0], [1096, 0], [1096, 1733], [1040, 1733]]"", ""[[765, 0], [821, 0], [821, 1733], [765, 1733]]""]"
Q6_19_033,西至長壘，,"[""[[534, 0], [597, 0], [597, 1733], [534, 1733]]"", ""[[193, 0], [251, 0], [251, 1733], [193, 1733]]""]"
Q6_19_034,南至平定省蓬山縣界，,[]
Q6_20_035,北至彰義德普二縣界閏胡為溪錦縣屬義州，,"[""[[1588, 0], [1640, 0], [1640, 1736], [1588, 1736]]"", ""[[1413, 0], [1470, 0], [1470, 1736], [1413, 1736]]"", ""[[1139, 0], [1192, 0], [1192, 1736], [1139, 1736]]"", ""[[912, 0], [976, 0], [976, 1736], [912, 1736]]"", ""[[809, 0], [859, 0], [859, 1736], [809, 1736]]"", ""[[579, 0], [634, 0], [634, 1736], [579, 1736]]"", ""[[239, 0], [297, 0], [297, 1736], [239, 1736]]""]"
Q6_20_036,黎為慕花縣顓鏘氓移市適務市務務局務司名舊總六成泰十一年刊歸德感德二總束八德普縣，,"[""[[239, 0], [297, 0], [297, 1736], [239, 1736]]"", ""[[1423, 0], [1477, 0], [1477, 1729], [1423, 1729]]"", ""[[1144, 0], [1200, 0], [1200, 1729], [1144, 1729]]"", ""[[1091, 0], [1144, 0], [1144, 1729], [1091, 1729]]"", ""[[702, 0], [762, 0], [762, 1729], [702, 1729]]"", ""[[419, 0], [476, 0], [476, 1729], [419, 1729]]""]"
Q6_21_037,今領總四社村寨邑洲坊共一百有義丁系在府西，,"[""[[361, 0], [419, 0], [419, 1729], [361, 1729]]"", ""[[246, 0], [306, 0], [306, 1729], [246, 1729]]"", ""[[1533, 0], [1590, 0], [1590, 1733], [1533, 1733]]""]"
Q6_22_038,東西距十五里，,"[""[[1425, 0], [1481, 0], [1481, 1733], [1425, 1733]]"", ""[[1096, 0], [1150, 0], [1150, 1733], [1096, 1733]]"", ""[[591, 0], [647, 0], [647, 1733], [591, 1733]]"", ""[[531, 0], [591, 0], [591, 1733], [531, 1733]]""]"
Q6_22_039,南北距二三不县十里，,"[""[[475, 0], [531, 0], [531, 1733], [475, 1733]]"", ""[[1751, 0], [1810, 0], [1810, 1733], [1751, 1733]]""]"
Q6_23_040,東至彰義縣界，,"[""[[1420, 0], [1474, 0], [1474, 1733], [1420, 1733]]""]"
Q6_23_041,西至山蠻境。,"[""[[1420, 0], [1474, 0], [1474, 1733], [1420, 1733]]""]"
Q6_23_042,宇民民堂堂務念居園為州隸義定山防十一年改為縣摘彰義縣之義上總十八社村，,"[""[[1364, 0], [1420, 0], [1420, 1733], [1364, 1733]]"", ""[[1194, 0], [1251, 0], [1251, 1733], [1194, 1733]]"", ""[[921, 0], [976, 0], [976, 1733], [921, 1733]]"", ""[[698, 0], [756, 0], [756, 1733], [698, 1733]]"", ""[[361, 0], [419, 0], [419, 1733], [361, 1733]]""]"
Q6_24_043,東為行上總，,"[""[[1697, 0], [1747, 0], [1747, 1732], [1697, 1732]]""]"
Q6_24_044,義中總十九社村東為行中總隸府統轄，,"[""[[1416, 0], [1466, 0], [1466, 1732], [1416, 1732]]"", ""[[1303, 0], [1358, 0], [1358, 1732], [1303, 1732]]""]"
Q6_24_045,十六年又摘原行上總七村與德普縣之盤石玉瑯二寨，,"[""[[1141, 0], [1190, 0], [1190, 1732], [1141, 1732]]"", ""[[807, 0], [861, 0], [861, 1732], [807, 1732]]"", ""[[693, 0], [749, 0], [749, 1732], [693, 1732]]"", ""[[520, 0], [578, 0], [578, 1732], [520, 1732]]""]"
Q6_24_046,設為行近總，,[]
Q6_24_047,均隸焉。,[]
Q6_24_048,今領總三社村寨邑三十山爭系在府西北，東西距二十五里，南北九青見距十五里，東至平山縣界，西至山蠻境，南至彰義縣界，北至平山縣界。,"[""[[178, 0], [236, 0], [236, 1732], [178, 1732]]"", ""[[1756, 0], [1812, 0], [1812, 1736], [1756, 1736]]"", ""[[1644, 0], [1697, 0], [1697, 1736], [1644, 1736]]"", ""[[1366, 0], [1418, 0], [1418, 1736], [1366, 1736]]"", ""[[1030, 0], [1092, 0], [1092, 1736], [1030, 1736]]"", ""[[919, 0], [980, 0], [980, 1736], [919, 1736]]"", ""[[815, 0], [863, 0], [863, 1736], [815, 1736]]"", ""[[308, 0], [357, 0], [357, 1736], [308, 1736]]"", ""[[1737, 0], [1866, 0], [1866, 1733], [1737, 1733]]"", ""[[1562, 0], [1679, 0], [1679, 1733], [1562, 1733]]"", ""[[1142, 0], [1251, 0], [1251, 1733], [1142, 1733]]"", ""[[914, 0], [978, 0], [978, 1733], [914, 1733]]"", ""[[788, 0], [853, 0], [853, 1733], [788, 1733]]"", ""[[447, 0], [540, 0], [540, 1733], [447, 1733]]"", ""[[247, 0], [292, 0], [292, 1733], [247, 1733]]"", ""[[1751, 0], [1813, 0], [1813, 1736], [1751, 1736]]""]"
Q6_27_049,成泰三年設為州隸義定山防十一年改為縣摘平人山縣之平上總十八社村，平中總八社村束為靜上總，平中總二十五社村，平下總三社村，東為靜中總隸府統轄，今系。,"[""[[1142, 0], [1196, 0], [1196, 1736], [1142, 1736]]"", ""[[1030, 0], [1088, 0], [1088, 1736], [1030, 1736]]"", ""[[638, 0], [703, 0], [703, 1736], [638, 1736]]"", ""[[469, 0], [526, 0], [526, 1736], [469, 1736]]"", ""[[399, 0], [469, 0], [469, 1736], [399, 1736]]"", ""[[1702, 0], [1740, 0], [1740, 1736], [1702, 1736]]"", ""[[1623, 0], [1702, 0], [1702, 1736], [1623, 1736]]"", ""[[1464, 0], [1555, 0], [1555, 1736], [1464, 1736]]"", ""[[1357, 0], [1464, 0], [1464, 1736], [1357, 1736]]"", ""[[1249, 0], [1316, 0], [1316, 1736], [1249, 1736]]"", ""[[860, 0], [987, 0], [987, 1736], [860, 1736]]"", ""[[750, 0], [860, 0], [860, 1736], [750, 1736]]"", ""[[562, 0], [636, 0], [636, 1736], [562, 1736]]"", ""[[251, 0], [388, 0], [388, 1736], [251, 1736]]"", ""[[1157, 0], [1220, 0], [1220, 1733], [1157, 1733]]"", ""[[825, 0], [878, 0], [878, 1733], [825, 1733]]""]"
Q6_29_050,在府西領總二社村，寨邑五十四，距二十五里，南北距三十里，東至慕德縣界，西至山蠻境，南至慕德縣界，北至義行縣界。,"[""[[444, 0], [568, 0], [568, 1733], [444, 1733]]"", ""[[1689, 0], [1742, 0], [1742, 1729], [1689, 1729]]"", ""[[1633, 0], [1689, 0], [1689, 1729], [1633, 1729]]"", ""[[1521, 0], [1577, 0], [1577, 1729], [1521, 1729]]"", ""[[1193, 0], [1240, 0], [1240, 1729], [1193, 1729]]"", ""[[1024, 0], [1080, 0], [1080, 1729], [1024, 1729]]"", ""[[907, 0], [975, 0], [975, 1729], [907, 1729]]"", ""[[859, 0], [907, 0], [907, 1729], [859, 1729]]"", ""[[637, 0], [692, 0], [692, 1729], [637, 1729]]"", ""[[467, 0], [523, 0], [523, 1729], [467, 1729]]"", ""[[407, 0], [467, 0], [467, 1729], [407, 1729]]"", ""[[238, 0], [297, 0], [297, 1729], [238, 1729]]""]"
Q6_31_051,成泰二年設為州，隸義定山防，十一年改為縣。,"[""[[1701, 0], [1760, 0], [1760, 1743], [1701, 1743]]"", ""[[1483, 0], [1540, 0], [1540, 1743], [1483, 1743]]"", ""[[1261, 0], [1312, 0], [1312, 1743], [1261, 1743]]"", ""[[1148, 0], [1203, 0], [1203, 1743], [1148, 1743]]"", ""[[760, 0], [820, 0], [820, 1743], [760, 1743]]"", ""[[651, 0], [704, 0], [704, 1743], [651, 1743]]"", ""[[364, 0], [419, 0], [419, 1743], [364, 1743]]"", ""[[310, 0], [364, 0], [364, 1743], [310, 1743]]""]"
Q6_31_052,摘慕德縣之感德總，二十五社村，知德總三社。,"[""[[252, 0], [310, 0], [310, 1743], [252, 1743]]""]"
Q6_32_053,東爲普感總，歸德總三十二社村。,"[""[[1644, 0], [1699, 0], [1699, 1733], [1644, 1733]]"", ""[[1309, 0], [1365, 0], [1365, 1733], [1309, 1733]]"", ""[[1008, 0], [1089, 0], [1089, 1733], [1008, 1733]]""]"
Q6_32_054,束爲普歸總，隸府統轄。,"[""[[915, 0], [977, 0], [977, 1733], [915, 1733]]""]"
Q6_32_055,十六年又摘原普歸總十五社村，設為普來總，均隸焉。,"[""[[753, 0], [808, 0], [808, 1733], [753, 1733]]"", ""[[638, 0], [694, 0], [694, 1733], [638, 1733]]"", ""[[585, 0], [638, 0], [638, 1733], [585, 1733]]"", ""[[530, 0], [585, 0], [585, 1733], [530, 1733]]"", ""[[306, 0], [361, 0], [361, 1733], [306, 1733]]"", ""[[1643, 0], [1698, 0], [1698, 1740], [1643, 1740]]""]"
Q6_33_056,十七年摘原普H+來總二寨，東八義行縣，今領總三社村，寨邑酒劑東橫沙島連滄海以爲池，西控山蠻，砌長壘以爲固，南鄰平定石津岡，當其衝，北接廣南沙土灘，爲之限。,"[""[[1643, 0], [1698, 0], [1698, 1740], [1643, 1740]]"", ""[[1588, 0], [1643, 0], [1643, 1740], [1588, 1740]]"", ""[[1371, 0], [1420, 0], [1420, 1740], [1371, 1740]]"", ""[[1204, 0], [1256, 0], [1256, 1740], [1204, 1740]]"", ""[[1090, 0], [1147, 0], [1147, 1740], [1090, 1740]]"", ""[[813, 0], [865, 0], [865, 1740], [813, 1740]]"", ""[[529, 0], [588, 0], [588, 1740], [529, 1740]]"", ""[[361, 0], [412, 0], [412, 1740], [361, 1740]]"", ""[[1645, 0], [1717, 0], [1717, 1733], [1645, 1733]]"", ""[[1420, 0], [1478, 0], [1478, 1733], [1420, 1733]]"", ""[[1096, 0], [1148, 0], [1148, 1733], [1096, 1733]]"", ""[[922, 0], [964, 0], [964, 1733], [922, 1733]]"", ""[[652, 0], [705, 0], [705, 1733], [652, 1733]]"", ""[[305, 0], [366, 0], [366, 1733], [305, 1733]]"", ""[[1697, 0], [1754, 0], [1754, 1729], [1697, 1729]]"", ""[[1643, 0], [1697, 0], [1697, 1729], [1643, 1729]]""]"
Q6_35_057,名山則天印龍頭天筆，左右藩屏，大川則茶曲朱紫衛江，前後襟帶，五方有K海疆也。,"[""[[1531, 0], [1586, 0], [1586, 1729], [1531, 1729]]"", ""[[1421, 0], [1476, 0], [1476, 1729], [1421, 1729]]""]"
Q6_35_058,至若富登庫市，百貨藏居，古壘汛門俱詳四方湊集，山頭諸源爲漢蠻交易之場，海疆四澳爲船艘停泊之所，寔一方之形勝。,"[""[[1365, 0], [1421, 0], [1421, 1729], [1365, 1729]]"", ""[[1200, 0], [1254, 0], [1254, 1729], [1200, 1729]]"", ""[[1141, 0], [1200, 0], [1200, 1729], [1141, 1729]]"", ""[[650, 0], [702, 0], [702, 1729], [650, 1729]]"", ""[[589, 0], [650, 0], [650, 1729], [589, 1729]]"", ""[[528, 0], [589, 0], [589, 1729], [528, 1729]]""]"
Q6_36_059,二巨按省轄，自海至長壘二十餘富型發業建財重房餘里，屬蠻民地，屬蠻之外水皆西流，屬荒蠻地，古來不與屬蠐相通，漢人未有至者。,"[""[[1763, 0], [1815, 0], [1815, 1736], [1763, 1736]]"", ""[[1596, 0], [1639, 0], [1639, 1736], [1596, 1736]]"", ""[[1487, 0], [1536, 0], [1536, 1736], [1487, 1736]]"", ""[[1088, 0], [1153, 0], [1153, 1736], [1088, 1736]]"", ""[[873, 0], [922, 0], [922, 1736], [873, 1736]]"", ""[[810, 0], [873, 0], [873, 1736], [810, 1736]]""]"
Q6_36_060,氣候氣候與廣南同，惟東南風多，西北風少，其地近南，又所轄之山勢使然也。,"[""[[653, 0], [700, 0], [700, 1736], [653, 1736]]""]"
Q6_36_061,涼風來遲，故菊花十月始開，向臘未盡，省火煥氣，旱至故冬末播豆，春早巳枯，四序之中，農功閒作，有一歲一植。,"[""[[421, 0], [476, 0], [476, 1736], [421, 1736]]"", ""[[1750, 0], [1806, 0], [1806, 1733], [1750, 1733]]""]"
Q6_36_062,或是二植，或有三植者。,[]
Q6_36_063,原濕田，春正月樹桑麻、瓜豆，二月淺田播、八月稻，三月收早稻。,[]
Q6_36_064,夏四月淺泥田播秋稻，六月淺田火田播晚稻，七月土阜栽落花生，又收八月稻，九月淺田播夏稻。,[]
Q6_37_065,冬十月稼，三月稻，十一月深泥田始稼，十二月栽番著及三至乙月皆春收晚稻。,"[""[[1364, 0], [1419, 0], [1419, 1733], [1364, 1733]]"", ""[[1197, 0], [1248, 0], [1248, 1733], [1197, 1733]]"", ""[[803, 0], [861, 0], [861, 1733], [803, 1733]]"", ""[[528, 0], [573, 0], [573, 1733], [528, 1733]]""]"
Q6_38_066,伐柔桑，收老蔗，可育鸞蟲。,"[""[[1413, 0], [1482, 0], [1482, 1733], [1413, 1733]]""]"
Q6_38_067,八冬天氣稍寒，桑多黃落，蠶蟲事乃稀。,"[""[[917, 0], [979, 0], [979, 1733], [917, 1733]]""]"
Q6_38_068,夏行地瘠，民勤，俗尚儉約。,[]
Q6_38_069,地勢雖狹，而氣脈稍厚，所以代出名臣，民多眉壽，士多穎秀，亦得於山川之秀氣也。,"[""[[698, 0], [761, 0], [761, 1733], [698, 1733]]"", ""[[537, 0], [584, 0], [584, 1733], [537, 1733]]""]"
Q6_38_070,其君子則好義，尚氣節，小人則嗜利多健訟。,[]
Q6_38_071,慕德之民為最，至如醇秀好學，科目策名則平山為勝，彰義次之，慕德又次之。,"[""[[303, 0], [360, 0], [360, 1733], [303, 1733]]"", ""[[248, 0], [303, 0], [303, 1733], [248, 1733]]""]"
Q6_39_072,非新設之上遊等縣轄，可企及也。,"[""[[1597, 0], [1688, 0], [1688, 1733], [1597, 1733]]"", ""[[1471, 0], [1597, 0], [1597, 1733], [1471, 1733]]"", ""[[1026, 0], [1091, 0], [1091, 1733], [1026, 1733]]""]"
